Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,5494,0.12941952,-0.02270469,0.00000000,0.13139602,1.37317228,-0.09364944,0.00031008,1.37636209,0.91681838,0.08894584,0.06328953,0.03701884,0.02282635,0.01362657,0.92441875,0.44170123,-0.12769090,-0.02013071,0.46022841,0.06727030,0.60179720,0.00001068,36.16439056,2739.36816406,46.07919693,0.74548703
internalMesh,5495,0.13044126,-0.02270749,0.00000000,0.13240299,1.44201100,-0.09390839,0.00403625,1.44507122,0.83580768,0.09392864,0.06224970,0.03259693,0.02471788,0.00778416,0.84439695,0.55923969,-0.10708787,0.01462961,0.56958830,0.07434639,0.57033940,0.00001071,36.12010574,2693.06030273,46.06769943,0.73968095
internalMesh,5496,0.14054977,-0.02273183,0.00000000,0.14237617,1.76750374,-0.06135712,0.00920354,1.76859236,0.57943672,0.08139719,0.05309802,0.02078752,0.02729978,-0.01105906,0.58863533,1.02407289,-0.05838119,-0.02151248,1.02596116,0.06305201,0.42001799,0.00000734,35.69116974,2415.79736328,45.74359894,0.73400706
internalMesh,5497,0.14149413,-0.02273441,0.00000000,0.14330890,1.80949044,-0.05236209,0.00633155,1.81025898,0.56409276,0.07413890,0.05301674,0.02037390,0.02509278,-0.00616298,0.57235539,1.06385577,-0.07380581,-0.01674715,1.06654429,0.06367535,0.40929956,0.00000673,35.60700226,2369.87329102,45.69045639,0.73152840
internalMesh,5498,0.15906252,-0.02277690,0.00000000,0.16068501,1.99643433,0.03129325,-0.00034939,1.99667954,0.57661760,0.03841350,0.04101112,-0.01520157,0.00837109,-0.01910134,0.57992363,1.33940005,0.04627152,0.03016187,1.34053838,0.05867640,0.38669753,0.00000541,34.85974503,1917.74658203,44.83927917,0.66108072
internalMesh,5499,0.16041488,-0.02294406,0.00000000,0.16204741,2.00063539,0.03468079,-0.00113912,2.00093627,0.56956488,0.03728630,0.03944761,-0.01327120,0.00730032,-0.02138770,0.57274550,1.39195561,0.02943706,0.04811196,1.39309788,0.05578404,0.37893345,0.00000413,34.80199051,1873.57836914,44.78934097,0.65581310
internalMesh,5500,0.16189338,-0.02278411,0.00000000,0.16348878,2.00504088,0.03739762,-0.00114282,2.00538993,0.55562466,0.03719644,0.03723449,-0.01072555,0.00656271,-0.02359732,0.55875188,1.45954669,-0.01030517,0.04765598,1.46036088,0.05322509,0.36825285,0.00000417,34.74545670,1829.61047363,44.73473740,0.65786821
internalMesh,5501,0.19087587,-0.02285432,0.00000000,0.19223922,1.79430449,0.02669440,-0.01016008,1.79453182,0.64259416,0.02210231,0.00930240,0.02133618,0.00194772,0.00378176,0.64340937,1.56868851,0.01977034,-0.03957159,1.56931210,0.05388717,0.39088657,0.00000458,34.00323486,1193.55725098,44.39027405,0.53815717
internalMesh,5502,0.19221573,-0.02285799,0.00000000,0.19357008,1.76918626,0.01800480,-0.00881298,1.76929986,0.64244610,0.02459726,0.00793634,0.02669102,0.00192357,0.00348360,0.64353186,1.58928478,0.01428279,-0.01058550,1.58938420,0.05082013,0.38830997,0.00000330,33.95718002,1151.62329102,44.33356094,0.53546888
internalMesh,5503,0.00471870,-0.02127649,0.00000000,0.02179346,0.24048144,-0.25557664,0.03298321,0.35247502,0.14508793,0.14030342,0.03207781,-0.09506545,-0.00156252,0.00464902,0.22544630,0.23724511,-0.30521423,0.08164000,0.39510259,0.03533037,0.19406496,0.00000404,33.00067520,7223.10839844,43.29435349,0.61388397
internalMesh,5504,0.00518936,-0.02146548,0.00000000,0.02208384,0.27575669,-0.24409194,0.03447425,0.36987984,0.17473146,0.13120744,0.03677458,-0.10146958,-0.00246177,0.00598383,0.24379662,0.27254188,-0.31086874,0.08858795,0.42280760,0.03621073,0.20756747,0.00000407,32.96780014,7218.04980469,43.26647568,0.61344659
internalMesh,5505,0.00566293,-0.02127976,0.00000000,0.02202038,0.31059787,-0.22755867,0.03550422,0.38667110,0.20604862,0.12035961,0.03766168,-0.10593195,-0.00318123,0.00622646,0.26387751,0.30966741,-0.30430618,0.08607470,0.44261158,0.03654927,0.21858425,0.00000409,32.93042374,7212.35205078,43.23419571,0.61205602
internalMesh,5506,0.01186574,-0.02130044,0.00000000,0.02438246,0.18099162,0.18104735,-0.04329530,0.25963551,0.57159537,0.07897468,0.04499665,-0.11188357,-0.02832965,0.06480224,0.59371948,0.30107886,0.16008046,-0.02313624,0.34177408,0.05461697,0.40240033,0.00000370,32.64145660,7115.64794922,42.91921234,0.62121844
internalMesh,5507,0.01221007,-0.02130169,0.00000000,0.02455296,0.14913671,0.17973250,-0.03623817,0.23634453,0.58132941,0.06721888,0.03390423,-0.08800650,-0.01453753,0.04953607,0.59499753,0.26410007,0.16706181,-0.02577832,0.31356502,0.05558168,0.39680791,0.00000358,32.62512970,7101.93847656,42.90990448,0.61626124
internalMesh,5508,0.01304223,-0.02130435,0.00000000,0.02497950,0.12642334,0.18813805,-0.03031364,0.22868691,0.58948517,0.05951540,0.03207424,-0.07313710,-0.00512787,0.03604913,0.59894782,0.24050616,0.16975188,-0.02982461,0.29588583,0.05458010,0.39511748,0.00000418,32.60918045,7087.52929688,42.89806747,0.60864890
internalMesh,5509,0.01346155,-0.02130589,0.00000000,0.02520226,0.10395575,0.20562343,-0.01852295,0.23115124,0.60145301,0.06235189,0.03571562,-0.06986792,-0.00603641,0.01990259,0.61010092,0.21457635,0.18917824,-0.01729461,0.28658423,0.05249063,0.40225090,0.00000464,32.60295868,7072.34277344,42.89105988,0.60037547
internalMesh,5510,0.02891944,-0.02135754,0.00000000,0.03595106,-0.98522347,0.15070133,-0.06453665,0.99876982,2.29500747,0.30639738,0.09941147,-0.51461279,0.04763306,-0.08481118,2.37594390,-0.78646767,0.10815525,-0.06703890,0.79669517,0.09789579,1.44830404,0.00000717,31.68676949,6588.71337891,42.14432907,0.72193706
internalMesh,5511,0.02933732,-0.02135907,0.00000000,0.03628895,-1.00382710,0.14166635,-0.06875803,1.01610327,2.34511924,0.30021146,0.09922641,-0.45838991,0.04245947,-0.08295698,2.41212821,-0.78143567,0.08131666,-0.07729718,0.78944850,0.09766642,1.46994489,0.00000643,31.61060333,6560.20361328,42.06914520,0.72021133
internalMesh,5512,0.06012700,-0.02146205,0.00000000,0.06384259,-1.05929244,-0.01647966,0.03717925,1.06007278,3.46378255,0.62286937,0.17613658,-0.25592467,-0.05974754,0.05570582,3.53397083,-2.03085446,0.19655339,0.11035340,2.04332590,0.17379697,2.30519127,0.00001098,32.46459198,5273.38867188,40.82995605,0.78172529
internalMesh,5513,0.06062429,-0.02146387,0.00000000,0.06431176,-1.07659721,-0.00000155,0.02438381,1.07687330,3.55733180,0.65605992,0.14186308,-0.30799514,-0.06140653,0.04229360,3.63394690,-2.18687439,0.18509477,0.05557796,2.19539714,0.16549106,2.34311861,0.00001249,32.48269272,5231.83593750,40.82791901,0.77967256
internalMesh,5514,0.07351226,-0.02150682,0.00000000,0.07659371,-0.96318334,-0.02280025,0.02360780,0.96374238,4.88512278,0.24609885,0.14474533,-0.37145030,0.03468349,0.02436584,4.90771961,-2.34658980,-0.11802313,0.01304084,2.34959221,0.11718128,2.75516494,0.00000881,32.41633987,4713.64794922,40.36750031,0.78605741
