Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,24,-0.011382859666,0.000489703059,0.000000000000,0.011393388577,10.050842285156,0.077992245555,0.000000000000,10.051144599915,0.944458663464,1.349226832390,0.000036615274,25793.806640625000,18055.656250000000,-1.161281466484
internalMesh,25,-0.010168278124,0.000489703059,0.000000000000,0.010180063315,9.833582878113,0.057583235204,0.000000000000,9.833751678467,1.128995060921,1.612849354744,0.000041766099,27030.837890625000,18921.591796875000,-1.306594729424
internalMesh,26,-0.009002223145,0.000489703059,0.000000000000,0.009015532743,9.584673881531,0.037971965969,0.000000000000,9.584749221802,1.343088865280,1.918699145317,0.000047846675,28069.808593750000,19648.869140625000,-1.418233752251
internalMesh,27,-0.007882755715,0.000489703059,0.000000000000,0.007897952061,9.317363739014,0.022751033306,0.000000000000,9.317391395569,1.595029115677,2.278614997864,0.000055042699,28976.634765625000,20283.656250000000,-1.520518779755
internalMesh,28,-0.006808015052,0.000489703059,0.000000000000,0.006825604591,9.044211387634,0.012698397972,0.000000000000,9.044219970703,1.895810484886,2.708299875259,0.000063646592,29784.281250000000,20849.003906250000,-1.628761887550
internalMesh,29,-0.005776213715,0.000489703059,0.000000000000,0.005796934877,8.776803016663,0.007052774075,0.000000000000,8.776805877686,2.253878116608,3.219825267792,0.000073899864,30495.763671875000,21347.042968750000,-1.755502462387
internalMesh,30,-0.004785635974,0.000489703059,0.000000000000,0.004810625818,8.524451255798,0.004634900950,0.000000000000,8.524452209473,2.671724081039,3.816748619080,0.000085903695,31096.808593750000,21767.779296875000,-1.906179308891
internalMesh,31,-0.003834635252,0.000489703059,0.000000000000,0.003865777619,8.293970108032,0.004450636916,0.000000000000,8.293971061707,3.145112752914,4.493019104004,0.000099613615,31567.261718750000,22097.080078125000,-2.077104091644
internalMesh,32,-0.002921630279,0.000489703059,0.000000000000,0.002962386297,8.086935997009,0.005153582431,0.000000000000,8.086937904358,3.664077281952,5.234396457672,0.000114887087,31886.105468750000,22320.271484375000,-2.262977838516
internalMesh,33,-0.002045102825,0.000489703059,0.000000000000,0.002102915750,7.908788681030,0.010576375760,0.000000000000,7.908795833588,4.228294849396,6.040422916412,0.000131882523,32054.113281250000,22437.878906250000,-2.448586940765
internalMesh,34,-0.001203595544,0.000489703059,0.000000000000,0.001299404218,7.751015186310,0.018053051084,0.000000000000,7.751036167145,4.883133411407,6.975904941559,0.000152302062,32056.521484375000,22439.572265625000,-2.676941394806
internalMesh,35,-0.000395709241,0.000489703059,0.000000000000,0.000629598991,7.679624557495,0.090097025037,0.000000000000,7.680152893066,5.575838088989,7.965483188629,0.000175698573,31734.173828125000,22213.917968750000,-3.037948846817
internalMesh,36,-0.019808582030,0.000843691319,0.000000000000,0.019826541229,10.020398139954,0.045676086098,0.000000000000,10.020502090454,0.265426456928,0.379180938005,0.000522259797,508.227172851562,355.759185791016,0.320424377918
internalMesh,37,-0.018257364631,0.000843691319,0.000000000000,0.018276848150,10.076069831848,0.076941408217,0.000000000000,10.076363563538,0.270453155041,0.386361747980,0.000192948093,1401.691528320312,981.184936523438,-0.050436250865
