Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,k_r_average,k_total_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average
internalMesh,7129,0.052122,0.004408,0.000000,0.052308,9.374866,-0.699245,0.000204,9.400908,4.726852,4.159351,0.000818,-0.774653,0.024494,0.002274,6.343818,9.960470,-0.117523,-0.003765,9.961164,0.221668,4.443510,4.665179,0.000009,-6.090216,2748865.500000,-16.917576,0.972832
internalMesh,7130,0.053055,0.004433,0.000000,0.053240,9.360113,-0.710242,0.000423,9.387021,4.780612,4.152594,0.000810,-0.790980,0.024073,0.002682,6.381577,9.982121,-0.118489,-0.003928,9.982824,0.235232,4.467008,4.702240,0.000009,-5.991953,2728702.500000,-16.957973,0.972135
internalMesh,7131,0.053996,0.004457,0.000000,0.054180,9.344858,-0.721606,0.000643,9.372678,4.838778,4.143858,0.000800,-0.814467,0.023602,0.003005,6.422558,10.002354,-0.132114,-0.003680,10.003227,0.254779,4.491718,4.746498,0.000009,-5.892282,2708464.250000,-16.982002,0.971931
internalMesh,7132,0.054944,0.004482,0.000000,0.055127,9.328757,-0.733521,0.000861,9.357552,4.900507,4.131621,0.000789,-0.844913,0.023087,0.003234,6.465267,10.015593,-0.177031,-0.003129,10.017158,0.269659,4.516459,4.786117,0.000010,-5.792211,2688158.250000,-16.986364,0.971368
internalMesh,7133,0.055900,0.004508,0.000000,0.056082,9.311748,-0.745963,0.001073,9.341579,4.963425,4.115587,0.000777,-0.880244,0.022537,0.003379,6.507610,10.015104,-0.247838,-0.002551,10.018170,0.275878,4.539894,4.815772,0.000010,-5.692523,2667780.750000,-16.934031,0.968793
internalMesh,7134,0.056863,0.004533,0.000000,0.057043,9.294168,-0.758689,0.001274,9.325084,5.022742,4.097222,0.000764,-0.916821,0.021965,0.003476,6.546466,9.990973,-0.317387,-0.002091,9.996014,0.276030,4.560363,4.836394,0.000010,-5.593590,2647334.500000,-16.827589,0.960923
internalMesh,7135,0.057834,0.004559,0.000000,0.058013,9.276690,-0.771343,0.001462,9.308702,5.071909,4.079185,0.000749,-0.950558,0.021388,0.003573,6.577845,9.940230,-0.363275,-0.001652,9.946866,0.262944,4.575922,4.838866,0.000009,-5.495676,2626815.500000,-16.696072,0.952587
internalMesh,7136,0.058812,0.004584,0.000000,0.058990,9.259914,-0.783727,0.001630,9.293021,5.105937,4.063472,0.000734,-0.977739,0.020815,0.003716,6.598395,9.875033,-0.386324,-0.001128,9.882587,0.246338,4.585072,4.831410,0.000009,-5.398755,2606228.250000,-16.559719,0.947510
internalMesh,7137,0.059797,0.004610,0.000000,0.059975,9.243978,-0.795956,0.001776,9.278182,5.125139,4.049838,0.000719,-0.995807,0.020237,0.003930,6.607594,9.812799,-0.403578,-0.000460,9.821095,0.238316,4.587848,4.826164,0.000009,-5.302470,2585576.750000,-16.448439,0.944762
internalMesh,7138,0.060790,0.004637,0.000000,0.060967,9.228533,-0.808412,0.001896,9.263873,5.134416,4.035732,0.000703,-1.004526,0.019632,0.004201,6.607483,9.759763,-0.426189,0.000268,9.769064,0.238719,4.585425,4.824144,0.000009,-5.206134,2564852.750000,-16.358006,0.943161
internalMesh,7139,0.061792,0.004663,0.000000,0.061967,9.213102,-0.821583,0.001989,9.249662,5.139437,4.017727,0.000688,-1.006377,0.018980,0.004498,6.600691,9.711139,-0.450686,0.001000,9.721591,0.247087,4.578926,4.826013,0.000010,-5.108755,2544059.500000,-16.269304,0.942664
internalMesh,7140,0.062800,0.004690,0.000000,0.062975,9.197324,-0.835914,0.002059,9.235232,5.144459,3.993524,0.000672,-1.005494,0.018271,0.004788,6.589770,9.664071,-0.467275,0.001617,9.675362,0.253142,4.569328,4.822470,0.000010,-5.009090,2523201.250000,-16.173216,0.944597
internalMesh,7141,0.063817,0.004716,0.000000,0.063991,9.181026,-0.851740,0.002104,9.220449,5.152256,3.962813,0.000657,-1.006043,0.017505,0.005045,6.577391,9.622137,-0.473864,0.002178,9.633799,0.251695,4.557863,4.809558,0.000011,-4.905545,2502276.500000,-16.065453,0.947104
internalMesh,7142,0.064841,0.004743,0.000000,0.065015,9.164168,-0.869253,0.002126,9.205302,5.164690,3.926782,0.000642,-1.011198,0.016692,0.005255,6.566313,9.588346,-0.474440,0.002674,9.600077,0.242747,4.546057,4.788804,0.000012,-4.796271,2481281.750000,-15.965117,0.948566
internalMesh,7143,0.065874,0.004771,0.000000,0.066047,9.146765,-0.888510,0.002127,9.189818,5.182939,3.887291,0.000626,-1.022914,0.015846,0.005416,6.559003,9.559916,-0.469539,0.003140,9.571440,0.231914,4.535428,4.767342,0.000013,-4.679378,2460223.750000,-15.884968,0.949081
internalMesh,7144,0.066915,0.004798,0.000000,0.067086,9.128772,-0.909467,0.002109,9.173964,5.207334,3.845936,0.000612,-1.042106,0.014982,0.005537,6.556965,9.531278,-0.456702,0.003540,9.542213,0.220408,4.526941,4.747348,0.000013,-4.552932,2439099.500000,-15.848575,0.949091
internalMesh,7145,0.067963,0.004826,0.000000,0.068134,9.110038,-0.931977,0.002076,9.157585,5.237270,3.803833,0.000597,-1.068775,0.014111,0.005627,6.560538,9.502854,-0.438633,0.003935,9.512973,0.210348,4.520849,4.731197,0.000013,-4.415004,2417907.000000,-15.873716,0.949165
internalMesh,7146,0.069020,0.004854,0.000000,0.069190,9.090330,-0.955793,0.002028,9.140440,5.271217,3.761752,0.000583,-1.102093,0.013241,0.005696,6.568967,9.481930,-0.425941,0.004313,9.491493,0.204845,4.516776,4.721621,0.000012,-4.263903,2396653.250000,-15.945283,0.949464
internalMesh,7147,0.070085,0.004882,0.000000,0.070255,9.069440,-0.980571,0.001969,9.122294,5.306914,3.720227,0.000569,-1.140717,0.012377,0.005750,6.580641,9.471478,-0.428460,0.004647,9.481165,0.204498,4.513854,4.718353,0.000013,-4.098210,2375334.250000,-16.037388,0.950009
internalMesh,7148,0.071158,0.004910,0.000000,0.071327,9.047219,-1.005871,0.001900,9.102964,5.341779,3.679166,0.000556,-1.182862,0.011521,0.005793,6.593193,9.468089,-0.444373,0.004829,9.478513,0.207167,4.510750,4.717917,0.000013,-3.916788,2353948.750000,-16.125513,0.950642
internalMesh,7149,0.072240,0.004939,0.000000,0.072408,9.023523,-1.031305,0.001827,9.082267,5.373837,3.638664,0.000543,-1.226996,0.010679,0.005824,6.604822,9.471508,-0.461281,0.004759,9.482736,0.208316,4.506523,4.714839,0.000012,-3.718816,2332505.250000,-16.207127,0.951569
internalMesh,7150,0.073330,0.004967,0.000000,0.073498,8.998369,-1.056671,0.001751,9.060199,5.402733,3.600160,0.000531,-1.273170,0.009858,0.005839,6.616024,9.482691,-0.469749,0.004436,9.494320,0.205221,4.501712,4.706933,0.000011,-3.503678,2310994.750000,-16.297182,0.952597
internalMesh,7151,0.074428,0.004996,0.000000,0.074596,8.971585,-1.081581,0.001676,9.036546,5.429266,3.562521,0.000519,-1.320592,0.009057,0.005842,6.626657,9.498137,-0.474778,0.003976,9.509997,0.201309,4.496153,4.697463,0.000010,-3.271026,2289423.250000,-16.399380,0.953527
internalMesh,7152,0.075535,0.005026,0.000000,0.075702,8.942710,-1.105416,0.001601,9.010772,5.454190,3.522810,0.000508,-1.366293,0.008283,0.005836,6.635151,9.511472,-0.488388,0.003448,9.524003,0.197730,4.488754,4.686484,0.000009,-3.020907,2267793.250000,-16.518230,0.954225
internalMesh,7153,0.076651,0.005055,0.000000,0.076818,8.912258,-1.128306,0.001527,8.983397,5.478042,3.488327,0.000496,-1.412551,0.007555,0.005801,6.646259,9.518984,-0.511874,0.002948,9.532737,0.198078,4.483432,4.681510,0.000008,-2.753859,2246101.500000,-16.644121,0.954979
internalMesh,7154,0.077775,0.005085,0.000000,0.077941,8.881349,-1.150618,0.001452,8.955572,5.500885,3.469162,0.000484,-1.464419,0.006887,0.005723,6.666290,9.527112,-0.532326,0.002565,9.541972,0.204827,4.485266,4.690093,0.000007,-2.470856,2224352.750000,-16.773647,0.955474
internalMesh,7155,0.078908,0.005115,0.000000,0.079074,8.848927,-1.170931,0.001376,8.926062,5.522413,3.452930,0.000473,-1.513554,0.006256,0.005634,6.686605,9.547022,-0.539686,0.002340,9.562264,0.212964,4.487908,4.700872,0.000007,-2.173283,2202542.750000,-16.908005,0.955854
internalMesh,7156,0.080050,0.005145,0.000000,0.080216,8.812827,-1.187230,0.001293,8.892437,5.540987,3.417336,0.000461,-1.543911,0.005656,0.005579,6.690623,9.583097,-0.538494,0.002308,9.598215,0.221804,4.479392,4.701196,0.000006,-1.862319,2180676.500000,-17.048729,0.955242
internalMesh,7157,0.081201,0.005175,0.000000,0.081366,8.773246,-1.199644,0.001195,8.854885,5.553730,3.365609,0.000449,-1.554353,0.005143,0.005556,6.677372,9.630077,-0.540649,0.002449,9.645242,0.233184,4.459894,4.693078,0.000007,-1.538357,2158751.250000,-17.185122,0.953995
internalMesh,7158,0.082361,0.005206,0.000000,0.082525,8.731952,-1.209784,0.001074,8.815359,5.556381,3.319041,0.000438,-1.554901,0.004791,0.005511,6.656363,9.678031,-0.552896,0.002720,9.693811,0.248590,4.437930,4.686521,0.000008,-1.201368,2136775.000000,-17.302176,0.952928
internalMesh,7159,0.083530,0.005236,0.000000,0.083694,8.689863,-1.218623,0.000929,8.774894,5.547547,3.291301,0.000428,-1.552752,0.004613,0.005392,6.634684,9.720946,-0.574670,0.003026,9.737918,0.261077,4.419638,4.680716,0.000009,-0.851871,2114745.250000,-17.389866,0.952027
internalMesh,7160,0.084707,0.005267,0.000000,0.084871,8.647287,-1.226372,0.000764,8.733817,5.528868,3.285919,0.000417,-1.551708,0.004554,0.005181,6.616154,9.758880,-0.605694,0.003253,9.777658,0.272303,4.407603,4.679905,0.000009,-0.491189,2092657.750000,-17.439404,0.951636
internalMesh,7161,0.085894,0.005299,0.000000,0.086058,8.604458,-1.232947,0.000585,8.692345,5.501444,3.302301,0.000406,-1.554647,0.004554,0.004891,6.602125,9.791622,-0.647410,0.003249,9.813003,0.275626,4.402076,4.677702,0.000009,-0.120652,2070524.250000,-17.433537,0.951723
internalMesh,7162,0.087091,0.005330,0.000000,0.087253,8.561232,-1.238048,0.000394,8.650286,5.467029,3.337487,0.000395,-1.562861,0.004601,0.004545,6.593163,9.814376,-0.698327,0.002980,9.839190,0.273614,4.402456,4.676070,0.000008,0.258600,2048338.375000,-17.348225,0.952993
internalMesh,7163,0.088296,0.005362,0.000000,0.088459,8.517350,-1.241371,0.000191,8.607337,5.427984,3.386432,0.000385,-1.576259,0.004734,0.004159,6.589049,9.817700,-0.753115,0.002521,9.846544,0.266816,4.407400,4.674216,0.000007,0.645064,2026104.000000,-17.178011,0.955342
internalMesh,7164,0.089511,0.005394,0.000000,0.089673,8.472569,-1.242690,-0.000023,8.563218,5.386736,3.442497,0.000377,-1.593767,0.005014,0.003735,6.588463,9.797690,-0.806093,0.002000,9.830795,0.258961,4.414805,4.673765,0.000007,1.036865,2003820.250000,-16.921726,0.956983
internalMesh,7165,0.090735,0.005426,0.000000,0.090897,8.426552,-1.241919,-0.000243,8.517578,5.344617,3.498670,0.000371,-1.612517,0.005485,0.003264,6.588314,9.761103,-0.853834,0.001466,9.798375,0.247905,4.421829,4.669735,0.000008,1.432241,1981491.375000,-16.588238,0.957850
internalMesh,7166,0.091969,0.005459,0.000000,0.092131,8.379024,-1.239089,-0.000465,8.470146,5.300828,3.548972,0.000370,-1.628704,0.006153,0.002742,6.583821,9.715353,-0.895285,0.000845,9.756516,0.233369,4.425085,4.658454,0.000008,1.829873,1959121.500000,-16.190680,0.957985
internalMesh,7167,0.093212,0.005492,0.000000,0.093374,8.329801,-1.234315,-0.000679,8.420754,5.253195,3.590041,0.000373,-1.639290,0.006956,0.002183,6.570523,9.667288,-0.925483,0.000102,9.711487,0.216623,4.421804,4.638426,0.000008,2.228380,1936707.500000,-15.741892,0.957850
internalMesh,7168,0.094466,0.005525,0.000000,0.094627,8.278752,-1.227871,-0.000874,8.369313,5.199486,3.621860,0.000378,-1.643009,0.007777,0.001632,6.546149,9.621752,-0.937755,-0.000687,9.667341,0.198986,4.410861,4.609848,0.000007,2.626774,1914251.375000,-15.251623,0.957690
internalMesh,7169,0.095728,0.005558,0.000000,0.095890,8.225986,-1.220226,-0.001038,8.315997,5.138996,3.648474,0.000383,-1.641419,0.008522,0.001149,6.512678,9.574485,-0.932692,-0.001410,9.619806,0.186071,4.393927,4.579998,0.000006,3.024124,1891753.875000,-14.737761,0.957574
internalMesh,7170,0.097001,0.005592,0.000000,0.097162,8.171641,-1.211784,-0.001165,8.261002,5.072716,3.674829,0.000388,-1.637253,0.009135,0.000770,6.474372,9.519323,-0.916692,-0.001987,9.563359,0.182598,4.373966,4.556564,0.000006,3.419125,1869221.750000,-14.207752,0.957463
internalMesh,7171,0.098284,0.005626,0.000000,0.098444,8.115408,-1.202516,-0.001255,8.204017,5.001538,3.700305,0.000391,-1.629903,0.009583,0.000516,6.431509,9.457642,-0.895669,-0.002442,9.499959,0.183697,4.351117,4.534813,0.000006,3.810350,1846648.625000,-13.675007,0.957236
internalMesh,7172,0.099576,0.005660,0.000000,0.099737,8.056655,-1.192039,-0.001309,8.144363,4.925078,3.718234,0.000393,-1.614620,0.009845,0.000414,6.378774,9.394959,-0.873401,-0.002796,9.435471,0.184923,4.321853,4.506776,0.000005,4.196580,1824043.500000,-13.140296,0.957053
internalMesh,7173,0.100879,0.005694,0.000000,0.101039,7.994844,-1.179946,-0.001332,8.081449,4.843181,3.721640,0.000393,-1.586775,0.009934,0.000479,6.310702,9.334583,-0.852943,-0.003081,9.373471,0.185592,4.282607,4.468199,0.000006,4.576989,1801405.500000,-12.603855,0.956999
internalMesh,7174,0.102191,0.005729,0.000000,0.102352,7.929711,-1.166051,-0.001328,8.014985,4.757666,3.708591,0.000395,-1.545412,0.009893,0.000691,6.227152,9.277447,-0.837575,-0.003308,9.315179,0.186378,4.233325,4.419703,0.000005,4.951207,1778734.250000,-12.070827,0.956928
internalMesh,7175,0.103514,0.005764,0.000000,0.103675,7.861413,-1.150497,-0.001299,7.945153,4.671467,3.682303,0.000398,-1.493068,0.009773,0.001009,6.132806,9.224781,-0.830965,-0.003504,9.262133,0.186340,4.177084,4.363424,0.000006,5.319145,1756033.500000,-11.545412,0.956870
internalMesh,7176,0.104847,0.005799,0.000000,0.105008,7.790595,-1.133690,-0.001248,7.872651,4.587194,3.648934,0.000403,-1.434178,0.009626,0.001381,6.034404,9.176161,-0.835536,-0.003650,9.214123,0.182875,4.118266,4.301141,0.000005,5.680533,1733305.875000,-11.038052,0.956837
internalMesh,7177,0.106191,0.005834,0.000000,0.106351,7.718094,-1.115983,-0.001181,7.798358,4.506339,3.613673,0.000412,-1.372913,0.009503,0.001756,5.937231,9.126941,-0.852100,-0.003773,9.166632,0.178637,4.060212,4.238849,0.000004,6.034991,1710552.625000,-10.553431,0.956787
internalMesh,7178,0.107545,0.005870,0.000000,0.107705,7.644435,-1.097427,-0.001104,7.722806,4.430628,3.578114,0.000423,-1.311531,0.009461,0.002075,5.844105,9.072826,-0.882286,-0.003920,9.115625,0.175366,4.004582,4.179949,0.000003,6.382108,1687774.625000,-10.092511,0.956878
internalMesh,7179,0.108909,0.005906,0.000000,0.109069,7.569894,-1.077863,-0.001025,7.646246,4.362826,3.541228,0.000437,-1.250656,0.009551,0.002272,5.756630,9.013991,-0.926874,-0.004126,9.061521,0.172504,3.952246,4.124751,0.000003,6.721281,1664973.625000,-9.657804,0.956668
internalMesh,7180,0.110285,0.005942,0.000000,0.110445,7.494759,-1.057090,-0.000949,7.568940,4.307020,3.500818,0.000454,-1.190865,0.009814,0.002278,5.676654,8.952574,-0.980898,-0.004387,9.006151,0.168983,3.904146,4.073129,0.000003,7.051833,1642154.750000,-9.255509,0.954789
internalMesh,7181,0.111670,0.005979,0.000000,0.111830,7.419526,-1.035042,-0.000880,7.491373,4.268221,3.455770,0.000473,-1.133844,0.010280,0.002034,5.607653,8.893834,-1.037482,-0.004622,8.954143,0.168120,3.862232,4.030352,0.000003,7.372922,1619318.875000,-8.892024,0.947132
internalMesh,7182,0.113067,0.006015,0.000000,0.113227,7.344860,-1.011841,-0.000820,7.414228,4.251569,3.406957,0.000494,-1.082217,0.010949,0.001506,5.554684,8.843865,-1.092024,-0.004814,8.911033,0.168511,3.829510,3.998020,0.000004,7.683484,1596467.125000,-8.564626,0.936992
internalMesh,7183,0.114474,0.006053,0.000000,0.114634,7.271889,-0.988079,-0.000772,7.338710,4.260358,3.358970,0.000514,-1.039898,0.011795,0.000700,5.524025,8.803565,-1.143163,-0.004981,8.877478,0.169592,3.809921,3.979512,0.000004,7.982173,1573603.750000,-8.264600,0.929872
internalMesh,7184,0.115893,0.006090,0.000000,0.116053,7.202226,-0.964920,-0.000739,7.266576,4.294260,3.319388,0.000533,-1.010740,0.012765,-0.000341,5.520939,8.771962,-1.192796,-0.005123,8.852690,0.169395,3.807091,3.976486,0.000005,8.267356,1550729.875000,-7.984122,0.925999
internalMesh,7185,0.117322,0.006128,0.000000,0.117482,7.137317,-0.943438,-0.000722,7.199401,4.348393,3.293785,0.000549,-0.995837,0.013790,-0.001536,5.545216,8.749452,-1.242683,-0.005216,8.837261,0.165954,3.821363,3.987317,0.000005,8.537138,1527847.625000,-7.710755,0.923933
internalMesh,7186,0.118763,0.006166,0.000000,0.118923,7.077505,-0.923766,-0.000720,7.137536,4.414178,3.281651,0.000562,-0.991336,0.014799,-0.002779,5.589023,8.735127,-1.293228,-0.005222,8.830340,0.161308,3.848195,4.009504,0.000005,8.789784,1504961.500000,-7.431115,0.922765
internalMesh,7187,0.120215,0.006204,0.000000,0.120375,7.022180,-0.905026,-0.000731,7.080260,4.480358,3.277121,0.000571,-0.989589,0.015729,-0.003952,5.638500,8.725084,-1.343886,-0.005161,8.827975,0.155597,3.879025,4.034622,0.000006,9.024199,1482074.125000,-7.131369,0.921737
internalMesh,7188,0.121678,0.006243,0.000000,0.121838,6.970607,-0.886126,-0.000751,7.026705,4.535983,3.274580,0.000576,-0.983311,0.016524,-0.004937,5.680248,8.709088,-1.386445,-0.005130,8.818757,0.144120,3.905569,4.049689,0.000006,9.240177,1459182.875000,-6.814054,0.920423
internalMesh,7189,0.123152,0.006281,0.000000,0.123312,6.922839,-0.866492,-0.000778,6.976855,4.573861,3.273473,0.000577,-0.968456,0.017134,-0.005651,5.707369,8.673804,-1.412189,-0.005187,8.788013,0.131828,3.923955,4.055783,0.000007,9.438075,1436297.625000,-6.495342,0.919829
internalMesh,7190,0.124638,0.006321,0.000000,0.124798,6.879504,-0.845694,-0.000808,6.931290,4.591585,3.274803,0.000573,-0.945114,0.017531,-0.006043,5.718441,8.613358,-1.432769,-0.005284,8.731712,0.123981,3.933481,4.057461,0.000006,9.618881,1413420.500000,-6.231630,0.919850
internalMesh,7191,0.126135,0.006360,0.000000,0.126295,6.840944,-0.823252,-0.000839,6.890302,4.594832,3.280221,0.000565,-0.912641,0.017691,-0.006110,5.718881,8.540476,-1.448786,-0.005259,8.662490,0.120035,3.937809,4.057844,0.000005,9.784604,1390547.500000,-6.091665,0.919677
internalMesh,7192,0.127644,0.006400,0.000000,0.127805,6.807711,-0.799371,-0.000873,6.854482,4.584296,3.296730,0.000554,-0.867820,0.017627,-0.005831,5.712937,8.474640,-1.439131,-0.004816,8.595966,0.117630,3.940790,4.058420,0.000005,9.938764,1367689.125000,-6.085029,0.921830
internalMesh,7193,0.129165,0.006440,0.000000,0.129326,6.778837,-0.773626,-0.000923,6.822839,4.564414,3.327643,0.000545,-0.809242,0.017512,-0.005216,5.706337,8.418926,-1.395568,-0.003958,8.533812,0.114002,3.946300,4.060302,0.000005,10.085623,1344844.250000,-6.138070,0.925253
internalMesh,7194,0.130698,0.006480,0.000000,0.130858,6.751732,-0.744625,-0.000991,6.792669,4.543471,3.368582,0.000539,-0.740098,0.017555,-0.004394,5.704257,8.373127,-1.324695,-0.002752,8.477268,0.113024,3.956296,4.069320,0.000004,10.228200,1322016.500000,-6.186554,0.926738
internalMesh,7195,0.132242,0.006521,0.000000,0.132403,6.724334,-0.713746,-0.001056,6.762108,4.516608,3.415520,0.000541,-0.664017,0.017807,-0.003578,5.701471,8.325115,-1.238484,-0.001346,8.416733,0.120937,3.966334,4.087271,0.000005,10.367403,1299208.375000,-6.174963,0.927433
internalMesh,7196,0.133799,0.006562,0.000000,0.133960,6.695866,-0.684295,-0.001102,6.730742,4.471802,3.460540,0.000548,-0.587845,0.018208,-0.002934,5.684915,8.264558,-1.140357,0.000037,8.342861,0.134453,3.966445,4.100898,0.000005,10.500680,1276423.250000,-6.074609,0.927466
internalMesh,7197,0.135367,0.006604,0.000000,0.135528,6.665871,-0.657015,-0.001119,6.698172,4.409925,3.496876,0.000561,-0.521727,0.018671,-0.002475,5.652267,8.192486,-1.037044,0.001230,8.257862,0.152170,3.953681,4.105851,0.000005,10.624623,1253665.375000,-5.873184,0.927425
internalMesh,7198,0.136948,0.006645,0.000000,0.137109,6.634397,-0.631995,-0.001098,6.664431,4.339404,3.535068,0.000577,-0.467226,0.019103,-0.002048,5.616565,8.121229,-0.949696,0.002168,8.176570,0.171157,3.937524,4.108681,0.000006,10.738220,1230938.125000,-5.596162,0.927372
internalMesh,7199,0.138541,0.006687,0.000000,0.138703,6.602931,-0.610009,-0.001038,6.631049,4.256961,3.592518,0.000593,-0.421758,0.019441,-0.001524,5.586247,8.060912,-0.873146,0.002921,8.108064,0.191441,3.925036,4.116478,0.000007,10.841217,1208244.375000,-5.274748,0.927113
internalMesh,7200,0.140147,0.006730,0.000000,0.140308,6.572489,-0.590878,-0.000945,6.598996,4.154442,3.670333,0.000610,-0.387058,0.019728,-0.000947,5.557062,8.004020,-0.778305,0.003421,8.041773,0.215148,3.912692,4.127840,0.000007,10.933360,1185588.750000,-4.898939,0.926935
internalMesh,7201,0.141765,0.006772,0.000000,0.141927,6.542089,-0.573478,-0.000821,6.567176,4.028303,3.751486,0.000625,-0.361710,0.020022,-0.000470,5.516531,7.943590,-0.669357,0.003576,7.971742,0.231626,3.890207,4.121833,0.000007,11.014834,1162973.750000,-4.413237,0.927288
internalMesh,7202,0.143395,0.006815,0.000000,0.143557,6.510822,-0.556373,-0.000640,6.534551,3.882629,3.817648,0.000639,-0.341931,0.020237,-0.000193,5.455875,7.883881,-0.572685,0.003358,7.904655,0.239076,3.850458,4.089534,0.000007,11.086671,1140404.250000,-3.793124,0.927981
