Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(kU)_average,ddt0(omegaU)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,fK_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,828,0.08951087,-0.02382930,0.00000000,0.09262846,-1.40321100,-0.16828969,0.00000000,1.41326666,20.81355858,-5.27805328,-0.00000000,21.47235680,-18.28450394,-8477.32519531,20.81355858,-5.27805328,-0.00000000,21.47235680,0.19999994,1.59003532,7.95017099,0.00057093,2990.55859375,598.11187744,12.71690369
internalMesh,829,0.09073519,-0.02383098,0.00000000,0.09381252,-1.27215624,-0.16256677,0.00000000,1.28250122,14.60529900,-9.08932114,-0.00000000,17.20263100,-15.83328342,-6987.24267578,14.60529900,-9.08932114,-0.00000000,17.20263100,0.19999994,1.60560727,8.02803516,0.00057186,2995.49438477,599.09887695,13.42390728
internalMesh,830,0.09196902,-0.02383267,0.00000000,0.09500682,-1.13998914,-0.15520494,0.00000000,1.15050590,-0.22829127,-7.72196436,0.00000000,7.72533798,2.66613603,11874.94335938,-0.22829127,-7.72196436,0.00000000,7.72533798,0.19999994,1.61786592,8.08932972,0.00057110,3000.17944336,600.03552246,14.08516598
internalMesh,831,0.09321244,-0.02383437,0.00000000,0.09621141,-1.00532079,-0.14795054,0.00000000,1.01614928,-14.07415199,-1.76584101,0.00000000,14.18449688,17.63870811,31042.70507812,-14.07415199,-1.76584101,0.00000000,14.18449688,0.19999994,1.62480485,8.12402058,0.00056981,3002.42211914,600.48406982,14.69594669
internalMesh,832,0.09446552,-0.02383609,0.00000000,0.09742635,-0.86943942,-0.14250712,-0.00000000,0.88104099,-24.56802368,6.72432804,-0.00000000,25.47163773,35.41417313,57440.74609375,-24.56802368,6.72432804,-0.00000000,25.47163773,0.19999994,1.62518382,8.12592030,0.00056854,2997.60253906,599.52056885,15.25666523
internalMesh,833,0.09572836,-0.02383782,0.00000000,0.09865171,-0.73300213,-0.14018239,-0.00000000,0.74628627,-32.62570953,12.32272720,-0.00000000,34.87530136,42.82909012,65815.85156250,-32.62570953,12.32272720,-0.00000000,34.87530136,0.19999994,1.61976266,8.09881020,0.00056687,2986.56372070,597.31274414,15.77582359
internalMesh,834,0.09700100,-0.02383956,0.00000000,0.09988753,-0.59534913,-0.14025383,0.00000000,0.61164671,-42.12399292,13.56477928,0.00000000,44.25419617,41.70956421,62816.52343750,-42.12399292,13.56477928,0.00000000,44.25419617,0.19999994,1.61118627,8.05593967,0.00056502,2973.00854492,594.60125732,16.25959969
internalMesh,835,0.09828355,-0.02384132,0.00000000,0.10113389,-0.45560256,-0.14120620,-0.00000000,0.47698310,-50.74095535,9.97502518,-0.00000000,51.71214294,29.45135880,37467.83984375,-50.74095535,9.97502518,-0.00000000,51.71214294,0.19999994,1.60431600,8.02158260,0.00056364,2964.65527344,592.93121338,16.71449661
internalMesh,836,0.09957606,-0.02384309,0.00000000,0.10239085,-0.31337366,-0.14122646,-0.00000000,0.34372658,-61.03158951,5.10138226,-0.00000000,61.24441910,24.06962967,31312.31640625,-61.03158951,5.10138226,-0.00000000,61.24441910,0.19999994,1.60165596,8.00828171,0.00056378,2964.13134766,592.82653809,17.14434433
internalMesh,837,0.10087863,-0.02384487,0.00000000,0.10365845,-0.16803691,-0.13956410,0.00000000,0.21843658,-68.94006348,-1.42567265,0.00000000,68.95480347,24.24916458,32886.46093750,-68.94006348,-1.42567265,0.00000000,68.95480347,0.19999994,1.59765911,7.98829985,0.00056472,2959.01586914,591.80352783,17.54936028
internalMesh,838,0.10219132,-0.02384667,0.00000000,0.10493679,-0.02101211,-0.13546577,-0.00000000,0.13708568,-66.29755402,-9.06164551,-0.00000000,66.91397095,8.73291397,4271.55615234,-66.29755402,-9.06164551,-0.00000000,66.91397095,0.19999994,1.59600151,7.98001003,0.00056742,2956.41577148,591.28295898,17.92718697
internalMesh,839,0.10351422,-0.02384848,0.00000000,0.10622591,0.12283453,-0.12988964,-0.00000000,0.17877258,-46.01134491,-14.70945358,-0.00000000,48.30540085,-9.78515148,-30269.29296875,-46.01134491,-14.70945358,-0.00000000,48.30540085,0.19999994,1.60140288,8.00701523,0.00057232,2966.60424805,593.32067871,18.28526497
internalMesh,840,0.10484740,-0.02385031,0.00000000,0.10752588,0.25637937,-0.12383251,-0.00000000,0.28471893,-12.05353355,-17.78241158,-0.00000000,21.48259354,-21.80040359,-47198.19140625,-12.05353355,-17.78241158,-0.00000000,21.48259354,0.19999994,1.61380792,8.06904316,0.00057741,2989.20288086,597.84045410,18.62757874
internalMesh,841,0.10619095,-0.02385215,0.00000000,0.10883677,0.37468922,-0.11713871,0.00000000,0.39257291,23.98092651,-17.44850349,0.00000000,29.65695763,-18.63130188,-34391.16406250,23.98092651,-17.44850349,0.00000000,29.65695763,0.19999994,1.63099027,8.15495396,0.00057993,3020.29614258,604.05914307,18.95429993
internalMesh,842,0.10754494,-0.02385400,0.00000000,0.11015865,0.48087451,-0.11045472,0.00000000,0.49339694,49.52065659,-14.23506927,0.00000000,51.52603912,-4.98871136,3437.52124023,49.52065659,-14.23506927,0.00000000,51.52603912,0.19999994,1.64235234,8.21176434,0.00057991,3037.68017578,607.53588867,19.25495529
internalMesh,843,0.10890946,-0.02385587,0.00000000,0.11149158,0.58060986,-0.10618368,0.00000000,0.59023958,57.17649841,-4.86057758,0.00000000,57.38272476,6.47857475,35156.88281250,57.17649841,-4.86057758,0.00000000,57.38272476,0.19999994,1.64776468,8.23882580,0.00057768,3040.16552734,608.03350830,19.52070236
internalMesh,844,0.11028459,-0.02385776,0.00000000,0.11283564,0.68228561,-0.10614869,0.00000000,0.69049346,44.23928070,6.17917347,0.00000000,44.66873932,19.48022079,52454.43750000,44.23928070,6.17917347,0.00000000,44.66873932,0.19999994,1.64759934,8.23799419,0.00057499,3032.18774414,606.43768311,19.74990273
internalMesh,845,0.11167040,-0.02385966,0.00000000,0.11419090,0.79329133,-0.10989809,0.00000000,0.80086750,17.65483856,11.97050667,0.00000000,21.33041000,33.25565338,63561.33984375,17.65483856,11.97050667,0.00000000,21.33041000,0.19999994,1.64136076,8.20680428,0.00057201,3019.38793945,603.87792969,19.94834328
internalMesh,846,0.11306700,-0.02386157,0.00000000,0.11555744,0.91623962,-0.11414956,0.00000000,0.92332292,-5.32720613,10.75076771,0.00000000,11.99825573,36.08830261,54518.07421875,-5.32720613,10.75076771,0.00000000,11.99825573,0.19999994,1.63088989,8.15443993,0.00056876,3007.43994141,601.48797607,20.12357903
internalMesh,847,0.11447445,-0.02386350,0.00000000,0.11693531,1.04739761,-0.11709048,0.00000000,1.05392218,-19.40174103,7.46271658,0.00000000,20.78748894,35.54414368,48790.53125000,-19.40174103,7.46271658,0.00000000,20.78748894,0.19999994,1.61933649,8.09668350,0.00056275,2999.85498047,599.97119141,20.28412437
internalMesh,848,0.11589285,-0.02386544,0.00000000,0.11832460,1.18086243,-0.11796231,0.00000000,1.18673968,-19.13071632,4.37339163,0.00000000,19.62424088,27.39575958,39677.11328125,-19.13071632,4.37339163,0.00000000,19.62424088,0.19999994,1.60852218,8.04261208,0.00055678,2994.78540039,598.95739746,20.44008064
internalMesh,849,0.11732227,-0.02386740,0.00000000,0.11972538,1.31088638,-0.11690347,0.00000000,1.31608868,-12.54321098,2.26283002,0.00000000,12.74568748,16.82173347,34949.50781250,-12.54321098,2.26283002,0.00000000,12.74568748,0.19999994,1.60082674,8.00413513,0.00055161,2991.75976562,598.35180664,20.59305573
internalMesh,850,0.11876281,-0.02386937,0.00000000,0.12113774,1.43631196,-0.11451879,0.00000000,1.44087005,-6.95965672,0.20158815,0.00000000,6.96257544,8.31345367,28541.44531250,-6.95965672,0.20158815,0.00000000,6.96257544,0.19999994,1.59684956,7.98425007,0.00054800,2991.17700195,598.23510742,20.73433876
internalMesh,851,0.12021454,-0.02387136,0.00000000,0.12256173,1.55921495,-0.11138893,0.00000000,1.56318867,-8.37597847,1.89875376,0.00000000,8.58849716,1.07849479,5090.77685547,-8.37597847,1.89875376,0.00000000,8.58849716,0.19999994,1.59782898,7.98914671,0.00054575,2999.76953125,599.95391846,20.85195541
internalMesh,852,0.12167757,-0.02387337,0.00000000,0.12399745,1.68087447,-0.10854968,-0.00000000,1.68437588,-10.30197620,2.51503634,-0.00000000,10.60453320,-11.20835876,-24812.86132812,-10.30197620,2.51503634,-0.00000000,10.60453320,0.19999994,1.60678768,8.03393841,0.00054309,3027.41186523,605.48254395,20.94301224
internalMesh,853,0.12315197,-0.02387539,0.00000000,0.12544497,1.80017531,-0.10528228,-0.00000000,1.80325139,-11.19712543,-1.35498440,0.00000000,11.27881241,-17.42353630,-41136.83593750,-11.19712543,-1.35498440,0.00000000,11.27881241,0.19999994,1.62363088,8.11815357,0.00054014,3070.81396484,614.16265869,21.00969124
internalMesh,854,0.12463782,-0.02387742,0.00000000,0.12690437,1.91344845,-0.09968036,0.00000000,1.91604304,-5.75773859,-4.63192177,0.00000000,7.38960457,-22.72906113,-45827.55468750,-5.75773859,-4.63192177,0.00000000,7.38960457,0.19999994,1.64757693,8.23788452,0.00053720,3124.87915039,624.97601318,21.05155945
internalMesh,855,0.12613524,-0.02387947,0.00000000,0.12837573,2.01911330,-0.09340981,0.00000000,2.02127290,-2.57002544,-2.56876683,0.00000000,3.63367486,-15.97176456,-19823.76953125,-2.57002544,-2.56876683,0.00000000,3.63367486,0.19999994,1.67392802,8.36964798,0.00053496,3174.94116211,634.98840332,21.06013298
internalMesh,856,0.12764429,-0.02388154,0.00000000,0.12985913,2.11925745,-0.08861087,0.00000000,2.12110925,-7.90389395,2.01090455,0.00000000,8.15569019,-0.33194858,5898.99658203,-7.90389395,2.01090455,0.00000000,8.15569019,0.19999994,1.69578815,8.47894287,0.00053309,3210.78637695,642.15722656,21.02752495
internalMesh,857,0.12916508,-0.02388362,0.00000000,0.13135465,2.21754408,-0.08514798,-0.00000000,2.21917820,-17.31878281,3.11185813,0.00000000,17.59613228,4.75819731,13575.50390625,-17.31878281,3.11185813,0.00000000,17.59613228,0.19999994,1.71261096,8.56305981,0.00053217,3238.09667969,647.61944580,20.95743561
internalMesh,858,0.13069769,-0.02388572,0.00000000,0.13286239,2.31509233,-0.08158600,0.00000000,2.31652951,-28.81509972,2.85977912,0.00000000,28.95666313,-2.25911069,-3222.09545898,-28.81509972,2.85977912,0.00000000,28.95666313,0.19999994,1.72973824,8.64868832,0.00053286,3267.45385742,653.49078369,20.85456467
internalMesh,859,0.13224222,-0.02388784,0.00000000,0.13438241,2.41118789,-0.07671197,0.00000000,2.41240788,-33.60689163,0.17808658,0.00000000,33.60736465,-14.57614899,-27546.17578125,-33.60689163,0.17808658,0.00000000,33.60736465,0.19999994,1.75454819,8.77274323,0.00053434,3311.20458984,662.24108887,20.73624420
internalMesh,860,0.13379875,-0.02388997,0.00000000,0.13591481,2.50158715,-0.06987791,-0.00000000,2.50256300,-29.49476624,-3.23480892,0.00000000,29.67162323,-22.42066956,-39584.07031250,-29.49476624,-3.23480892,0.00000000,29.67162323,0.19999994,1.78788364,8.93941975,0.00053490,3365.99511719,673.19903564,20.61033440
internalMesh,861,0.13536739,-0.02389212,0.00000000,0.13745968,2.58092546,-0.06081180,0.00000000,2.58164167,-14.81506729,-6.43575239,-0.00000000,16.15255737,-29.91120720,-44852.50390625,-14.81506729,-6.43575239,-0.00000000,16.15255737,0.19999994,1.82939696,9.14698505,0.00053621,3426.95190430,685.39056396,20.48047638
internalMesh,862,0.13694822,-0.02389429,0.00000000,0.13901709,2.64500976,-0.05076741,0.00000000,2.64549685,3.68068862,-8.34604168,0.00000000,9.12161636,-26.31544495,-31594.47656250,3.68068862,-8.34604168,0.00000000,9.12161636,0.19999994,1.87626374,9.38131237,0.00053815,3487.01977539,697.40435791,20.34664726
internalMesh,863,0.13854134,-0.02389647,0.00000000,0.14058714,2.69343352,-0.04108074,0.00000000,2.69374681,18.04263115,-6.16945314,0.00000000,19.06826401,-17.65413475,-12229.85546875,18.04263115,-6.16945314,0.00000000,19.06826401,0.19999994,1.92416918,9.62085056,0.00054096,3539.51953125,707.90380859,20.20194817
internalMesh,864,0.14014684,-0.02389867,0.00000000,0.14216991,2.72913885,-0.03285375,0.00000000,2.72933650,25.15788460,-3.27740908,0.00000000,25.37046623,-8.01776123,-2243.12548828,25.15788460,-3.27740908,0.00000000,25.37046623,0.19999994,1.97106946,9.85534477,0.00054469,3584.56787109,716.91339111,20.04322052
internalMesh,865,0.14176483,-0.02390089,0.00000000,0.14376551,2.75610614,-0.02548892,-0.00000000,2.75622392,24.17694283,-3.01272988,0.00000000,24.36392975,-4.77361917,994.02514648,24.17694283,-3.01272988,0.00000000,24.36392975,0.19999994,2.01728988,10.08645153,0.00054980,3625.41845703,725.08380127,19.87173080
internalMesh,866,0.14339541,-0.02390312,0.00000000,0.14537401,2.77721143,-0.01822530,0.00000000,2.77727127,20.47424507,-2.65018439,0.00000000,20.64505196,-6.59629917,-3984.80908203,20.47424507,-2.65018439,0.00000000,20.64505196,0.19999994,2.06859732,10.34298515,0.00055542,3669.15478516,733.83099365,19.68889618
internalMesh,867,0.14503866,-0.02390537,0.00000000,0.14699551,2.79186940,-0.01153855,0.00000000,2.79189324,18.28874779,-1.13055408,0.00000000,18.32365799,-9.09601021,-7538.68652344,18.28874779,-1.13055408,0.00000000,18.32365799,0.19999994,2.12592030,10.62960339,0.00056265,3716.61572266,743.32330322,19.49980927
internalMesh,868,0.14669468,-0.02390764,0.00000000,0.14863009,2.79835033,-0.00521548,0.00000000,2.79835510,17.57213211,0.39154583,0.00000000,17.57649422,2.19206166,8439.83691406,17.57213211,0.39154583,0.00000000,17.57649422,0.19999994,2.18596625,10.92984200,0.00056958,3762.22729492,752.44537354,19.31145287
internalMesh,869,0.14836358,-0.02390993,0.00000000,0.15027787,2.79626369,0.00048799,0.00000000,2.79626369,16.45358658,1.29962540,0.00000000,16.50483322,22.28908730,31560.61718750,16.45358658,1.29962540,0.00000000,16.50483322,0.19999994,2.23955679,11.19778061,0.00057613,3794.83032227,758.96606445,19.13046074
internalMesh,870,0.15004545,-0.02391223,0.00000000,0.15193891,2.78576708,0.00543434,0.00000000,2.78577232,15.82134151,2.40491772,0.00000000,16.00307655,37.38891220,38922.28515625,15.82134151,2.40491772,0.00000000,16.00307655,0.19999994,2.28413367,11.42067146,0.00058315,3815.04150391,763.00848389,18.96302414
internalMesh,871,0.15174041,-0.02391455,0.00000000,0.15361334,2.76789403,0.00961913,-0.00000000,2.76791072,14.33825302,1.70277131,-0.00000000,14.43900681,38.41054153,28879.46093750,14.33825302,1.70277131,-0.00000000,14.43900681,0.19999994,2.32260513,11.61302948,0.00058911,3830.04833984,766.01000977,18.81587791
internalMesh,872,0.15344854,-0.02391689,0.00000000,0.15530123,2.74335361,0.01320135,0.00000000,2.74338531,14.02710533,2.89678383,0.00000000,14.32309437,36.78769684,25810.92382812,14.02710533,2.89678383,0.00000000,14.32309437,0.19999994,2.36166334,11.80831242,0.00059489,3845.60058594,769.12005615,18.69313622
internalMesh,873,0.15516994,-0.02391925,0.00000000,0.15700268,2.71187496,0.01672054,0.00000000,2.71192646,15.69328403,2.39529228,-0.00000000,15.87503052,29.22271347,18280.50781250,15.69328403,2.39529228,-0.00000000,15.87503052,0.19999994,2.40151763,12.00758839,0.00060080,3857.33251953,771.46655273,18.59480476
internalMesh,874,0.15690473,-0.02392163,0.00000000,0.15871780,2.67334938,0.02037574,0.00000000,2.67342710,18.17775345,-0.89275098,0.00000000,18.19966316,16.41027069,6679.88964844,18.17775345,-0.89275098,0.00000000,18.19966316,0.19999994,2.44712567,12.23563004,0.00060655,3870.36376953,774.07287598,18.51762772
internalMesh,875,0.15865301,-0.02392402,0.00000000,0.16044668,2.62748647,0.02425165,0.00000000,2.62759829,21.64659500,-1.18155026,0.00000000,21.67881775,19.68432999,7695.00000000,21.64659500,-1.18155026,0.00000000,21.67881775,0.19999994,2.49472070,12.47359467,0.00061462,3881.99536133,776.39916992,18.44583321
internalMesh,876,0.16041488,-0.02392644,0.00000000,0.16218942,2.57429695,0.02789762,-0.00000000,2.57444811,23.85667801,-0.63866806,0.00000000,23.86522484,36.11006927,18473.59179688,23.85667801,-0.63866806,0.00000000,23.86522484,0.19999994,2.53432965,12.67165184,0.00062330,3884.68310547,776.93652344,18.37465096
internalMesh,877,0.16219045,-0.02392887,0.00000000,0.16394613,2.51721478,0.03069720,0.00000000,2.51740193,18.37555695,-0.13038722,0.00000000,18.37602043,44.87454224,25598.94335938,18.37555695,-0.13038722,0.00000000,18.37602043,0.19999994,2.56114888,12.80573940,0.00063102,3875.44360352,775.08868408,18.29511452
internalMesh,878,0.16397983,-0.02393132,0.00000000,0.16571690,2.46024847,0.03206461,-0.00000000,2.46045732,10.02385521,2.54646063,-0.00000000,10.34224987,42.63748550,25561.05859375,10.02385521,2.54646063,-0.00000000,10.34224987,0.19999994,2.57955456,12.89776230,0.00063581,3857.07543945,771.41479492,18.20433044
internalMesh,879,0.16578311,-0.02393379,0.00000000,0.16750184,2.40528131,0.03179245,0.00000000,2.40549135,3.08841825,2.81473494,0.00000000,4.17864323,33.89861679,26994.53906250,3.08841825,2.81473494,0.00000000,4.17864323,0.19999994,2.59505486,12.97526932,0.00063990,3831.83789062,766.36755371,18.11627007
internalMesh,880,0.16760042,-0.02393628,0.00000000,0.16930105,2.35308003,0.03065840,0.00000000,2.35327983,-1.43299031,1.41930509,0.00000000,2.01690054,26.55249786,18988.06445312,-1.43299031,1.41930509,0.00000000,2.01690054,0.19999994,2.60783648,13.03917122,0.00064370,3799.19067383,759.83758545,18.02828598
internalMesh,881,0.16943185,-0.02393879,0.00000000,0.17111463,2.30287337,0.02927505,0.00000000,2.30305934,-2.44953823,1.20418835,-0.00000000,2.72952509,19.60002136,5201.52392578,-2.44953823,1.20418835,-0.00000000,2.72952509,0.19999994,2.61821294,13.09106541,0.00064890,3767.35473633,753.47113037,17.96327782
internalMesh,882,0.17127753,-0.02394132,0.00000000,0.17294270,2.25328112,0.02756025,0.00000000,2.25344968,0.33731651,1.07283533,0.00000000,1.12461460,13.36176109,-6027.26562500,0.33731651,1.07283533,0.00000000,1.12461460,0.19999994,2.62571073,13.12856197,0.00065372,3737.69702148,747.53930664,17.92045021
internalMesh,883,0.17313755,-0.02394387,0.00000000,0.17478536,2.20358396,0.02546004,0.00000000,2.20373106,2.68093491,0.03396711,-0.00000000,2.68114996,2.35742474,-9371.85742188,2.68093491,0.03396711,-0.00000000,2.68114996,0.19999994,2.63176417,13.15881920,0.00065772,3709.61279297,741.92248535,17.89702225
internalMesh,884,0.17501204,-0.02394644,0.00000000,0.17664270,2.15684843,0.02328380,0.00000000,2.15697408,0.09622860,0.33984211,0.00000000,0.35320336,-16.36645508,-16382.00195312,0.09622860,0.33984211,0.00000000,0.35320336,0.19999994,2.63885880,13.19428825,0.00066225,3681.08422852,736.21691895,17.87855339
internalMesh,885,0.17690109,-0.02394902,0.00000000,0.17851485,2.11719346,0.02045358,0.00000000,2.11729217,-7.63187885,1.71206820,0.00000000,7.82155704,-32.95838928,-21330.59375000,-7.63187885,1.71206820,0.00000000,7.82155704,0.19999994,2.65148687,13.25743389,0.00066765,3654.82666016,730.96514893,17.86823654
internalMesh,886,0.17880484,-0.02395163,0.00000000,0.18040191,2.08461618,0.01735044,0.00000000,2.08468843,-11.97272682,0.89348710,0.00000000,12.00601959,-37.97665787,-28627.07031250,-11.97272682,0.89348710,0.00000000,12.00601959,0.19999994,2.66600871,13.33004570,0.00067089,3631.41870117,726.28326416,17.87210464
internalMesh,887,0.18072338,-0.02395426,0.00000000,0.18230400,2.05619812,0.01574883,0.00000000,2.05625844,-10.43647003,-2.14707494,0.00000000,10.65503788,-30.78474808,-32106.17968750,-10.43647003,-2.14707494,0.00000000,10.65503788,0.19999994,2.67796087,13.38980484,0.00067229,3612.42480469,722.48486328,17.89888382
internalMesh,888,0.18265685,-0.02395691,0.00000000,0.18422122,2.02647448,0.01622263,0.00000000,2.02653933,0.01087749,-5.28438330,0.00000000,5.28439426,-26.32855225,-33254.43750000,0.01087749,-5.28438330,0.00000000,5.28439426,0.19999994,2.68564963,13.42825413,0.00067053,3596.09252930,719.21856689,17.94046211
internalMesh,889,0.18460535,-0.02395958,0.00000000,0.18615369,1.98983371,0.01851965,-0.00000000,1.98991990,15.97098064,-7.94535160,0.00000000,17.83818436,-25.08480644,-29176.71484375,15.97098064,-7.94535160,0.00000000,17.83818436,0.19999994,2.69234896,13.46174622,0.00066862,3579.89819336,715.97967529,17.97712708
internalMesh,890,0.18656899,-0.02396227,0.00000000,0.18810151,1.94611907,0.02170521,0.00000000,1.94624007,30.30530357,-7.98389816,0.00000000,31.33933640,-25.11053848,-15358.89648438,30.30530357,-7.98389816,0.00000000,31.33933640,0.19999994,2.70001316,13.50006294,0.00066714,3558.33398438,711.66674805,17.98290634
