Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,UMean_average_0,UMean_average_1,UMean_average_2,UMean_average_Magnitude,UPrime2Mean_average_0,UPrime2Mean_average_1,UPrime2Mean_average_2,UPrime2Mean_average_3,UPrime2Mean_average_4,UPrime2Mean_average_5,UPrime2Mean_average_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,k_average,nut_average,pMean_average,pPrime2Mean_average,p_average,s_average,turbint_U_average,k_total_average,turbint_uprime_average
internalMesh,7124,0.084707,0.006850,0.000000,0.084984,7.963130,-1.597396,0.000000,8.121768,5.432845,7.314859,0.000000,-3.341005,0.000000,0.000000,9.704910,8.623059,-1.548314,0.000000,8.760961,6.373852,0.000014,13.770166,2091724.750000,4.035172,0.965774,8.131743,0.235126,1.972364
internalMesh,7125,0.085894,0.006888,0.000000,0.086170,7.878673,-1.537741,0.000000,8.027336,5.211289,7.330304,0.000000,-3.046217,0.000000,-0.000000,9.495806,8.586325,-1.446951,0.000000,8.707390,6.270796,0.000015,13.716572,2069614.000000,4.426594,0.965730,8.037287,0.235738,1.954775
internalMesh,7126,0.087091,0.006926,0.000000,0.087366,7.787446,-1.474149,-0.000000,7.925745,4.968794,7.313211,0.000000,-2.710334,-0.000000,0.000000,9.247587,8.539708,-1.384167,-0.000000,8.651158,6.141003,0.000016,13.625952,2047454.875000,4.816808,0.965596,7.935615,0.236088,1.932950
internalMesh,7127,0.088296,0.006965,0.000000,0.088570,7.691077,-1.408011,0.000000,7.818897,4.715225,7.277555,0.000000,-2.346681,0.000000,-0.000000,8.983488,8.465638,-1.352593,0.000000,8.573012,5.996389,0.000017,13.499839,2025248.500000,5.178261,0.965164,7.828636,0.236321,1.908654
internalMesh,7128,0.089511,0.007004,0.000000,0.089784,7.589022,-1.338800,0.000000,7.706208,4.463622,7.230868,0.000000,-1.965891,0.000000,-0.000000,8.722047,8.345227,-1.336453,0.000000,8.451564,5.847245,0.000018,13.340844,2002999.875000,5.473109,0.963673,7.715770,0.236634,1.883377
internalMesh,7129,0.090735,0.007043,0.000000,0.091008,7.476404,-1.261883,0.000000,7.582148,4.242054,7.144268,0.000000,-1.566057,0.000000,-0.000000,8.455065,8.194023,-1.347374,0.000000,8.304061,5.693161,0.000018,13.153695,1980708.000000,5.654832,0.960975,7.591475,0.237172,1.856870
internalMesh,7130,0.091969,0.007082,0.000000,0.092241,7.349833,-1.174356,0.000000,7.443061,4.090170,7.000495,0.000000,-1.154794,0.000000,0.000000,8.189626,8.031569,-1.379781,0.000000,8.149227,5.545333,0.000018,12.943837,1958372.250000,5.678552,0.959328,7.452092,0.238295,1.830826
internalMesh,7131,0.093212,0.007122,0.000000,0.093484,7.215962,-1.082593,0.000000,7.296720,4.028153,6.864944,0.000000,-0.773162,0.000000,0.000000,7.996953,7.851614,-1.393940,0.000000,7.974391,5.446549,0.000019,12.715508,1935995.250000,5.517674,0.958657,7.305426,0.240764,1.812531
internalMesh,7132,0.094466,0.007162,0.000000,0.094737,7.088887,-0.999124,0.000000,7.158950,3.995700,6.830809,0.000000,-0.442458,0.000000,-0.000000,7.925992,7.658196,-1.374823,0.000000,7.780623,5.413255,0.000019,12.472207,1913580.375000,5.176943,0.958438,7.167370,0.244529,1.805106
internalMesh,7133,0.095728,0.007202,0.000000,0.095999,6.975061,-0.929740,-0.000000,7.036753,3.926848,6.928659,0.000000,-0.145852,-0.000000,0.000000,7.965408,7.473928,-1.345738,-0.000000,7.594117,5.427753,0.000018,12.215798,1891122.500000,4.718970,0.958456,7.044987,0.249000,1.805739
internalMesh,7134,0.097001,0.007243,0.000000,0.097271,6.871504,-0.871124,0.000000,6.926501,3.820334,7.130869,0.000000,0.131051,0.000000,-0.000000,8.090823,7.311012,-1.321983,0.000000,7.429572,5.475601,0.000017,11.947525,1868631.250000,4.213179,0.958599,6.934670,0.253977,1.811959
internalMesh,7135,0.098284,0.007284,0.000000,0.098553,6.774282,-0.819011,0.000000,6.823611,3.693516,7.406408,0.000000,0.392472,0.000000,0.000000,8.285588,7.172777,-1.306610,0.000000,7.290813,5.549962,0.000017,11.669186,1846107.500000,3.685993,0.958248,6.831816,0.259466,1.822542
internalMesh,7136,0.099576,0.007325,0.000000,0.099845,6.681731,-0.771725,0.000000,6.726150,3.546071,7.738935,0.000000,0.644786,0.000000,-0.000000,8.537065,7.048485,-1.289293,0.000000,7.165432,5.642503,0.000016,11.384793,1823545.500000,3.140193,0.957615,6.734474,0.265357,1.836102
internalMesh,7137,0.100879,0.007367,0.000000,0.101147,6.592859,-0.727879,0.000000,6.632918,3.378733,8.120534,0.000000,0.885959,0.000000,-0.000000,8.839900,6.935544,-1.263893,0.000000,7.049766,5.749633,0.000016,11.101516,1800953.625000,2.587968,0.955334,6.641388,0.271618,1.852050
internalMesh,7138,0.102191,0.007409,0.000000,0.102460,6.505526,-0.684697,0.000000,6.541459,3.210742,8.539165,0.000000,1.102809,0.000000,0.000000,9.189255,6.843968,-1.247297,0.000000,6.956698,5.874954,0.000016,10.828749,1778333.375000,2.031739,0.953937,6.550016,0.278441,1.870900
internalMesh,7139,0.103514,0.007451,0.000000,0.103782,6.417708,-0.639503,-0.000000,6.449492,3.059317,8.969828,0.000000,1.288230,-0.000000,-0.000000,9.564349,6.767317,-1.227947,-0.000000,6.877821,6.014573,0.000016,10.575301,1755683.375000,1.461460,0.953870,6.458006,0.285846,1.891936
internalMesh,7140,0.104847,0.007494,0.000000,0.105115,6.328316,-0.590566,0.000000,6.355813,2.932484,9.378413,0.000000,1.444760,0.000000,-0.000000,9.931839,6.681888,-1.171589,0.000000,6.783822,6.155448,0.000016,10.347873,1733011.500000,0.899405,0.954246,6.364111,0.293596,1.913022
internalMesh,7141,0.106191,0.007537,0.000000,0.106458,6.236775,-0.536471,0.000000,6.259805,2.834674,9.724198,0.000000,1.578824,0.000000,0.000000,10.251248,6.575223,-1.094252,0.000000,6.665654,6.279436,0.000016,10.152683,1710310.750000,0.381255,0.956180,6.267692,0.301306,1.931327
internalMesh,7142,0.107545,0.007580,0.000000,0.107812,6.142550,-0.475610,-0.000000,6.160935,2.769880,9.958775,0.000000,1.696865,-0.000000,0.000000,10.475150,6.462954,-1.016088,-0.000000,6.542340,6.364328,0.000016,9.998106,1687591.125000,-0.100566,0.961122,6.168203,0.308486,1.943521
internalMesh,7143,0.108909,0.007623,0.000000,0.109176,6.045377,-0.406588,0.000000,6.059034,2.740047,10.032968,0.000000,1.801026,0.000000,0.000000,10.555188,6.356242,-0.918894,0.000000,6.422319,6.386507,0.000015,9.896602,1664847.250000,-0.526402,0.963732,6.065490,0.314566,1.946113
internalMesh,7144,0.110285,0.007667,0.000000,0.110551,5.945571,-0.328761,0.000000,5.954654,2.744741,9.918799,0.000000,1.885828,0.000000,0.000000,10.462913,6.231676,-0.814438,0.000000,6.284671,6.331771,0.000016,9.865299,1642078.625000,-0.821071,0.963874,5.960169,0.319107,1.936952
internalMesh,7145,0.111670,0.007712,0.000000,0.111936,5.843857,-0.242917,-0.000000,5.848904,2.782461,9.640779,0.000000,1.936615,-0.000000,0.000000,10.219451,6.075398,-0.734489,0.000000,6.119636,6.211620,0.000018,9.923635,1619282.250000,-0.978305,0.961768,5.853467,0.322203,1.917568
internalMesh,7146,0.113067,0.007756,0.000000,0.113333,5.740409,-0.152063,0.000000,5.742423,2.853606,9.281493,0.000000,1.937883,0.000000,0.000000,9.901746,5.909163,-0.665219,0.000000,5.946489,6.067549,0.000019,10.087542,1596456.750000,-1.055992,0.955434,5.746167,0.324731,1.893933
internalMesh,7147,0.114474,0.007801,0.000000,0.114740,5.634993,-0.061678,-0.000000,5.635331,2.958383,8.938998,0.000000,1.883384,-0.000000,-0.000000,9.602336,5.766519,-0.575378,0.000000,5.795153,5.948690,0.000018,10.362728,1573604.375000,-1.074196,0.945421,5.638503,0.327933,1.873440
internalMesh,7148,0.115893,0.007846,0.000000,0.116158,5.527780,0.018892,0.000000,5.527812,3.093072,8.688192,0.000000,1.788904,-0.000000,0.000000,9.394252,5.659145,-0.465279,-0.000000,5.678240,5.890632,0.000018,10.741708,1550720.625000,-0.994698,0.937593,5.530715,0.332882,1.861805
internalMesh,7149,0.117322,0.007892,0.000000,0.117587,5.420372,0.083882,0.000000,5.421021,3.258387,8.524159,0.000000,1.677972,0.000000,0.000000,9.278684,5.568116,-0.340802,0.000000,5.578536,5.891273,0.000019,11.195420,1527815.375000,-0.773935,0.931647,5.423907,0.339678,1.859151
internalMesh,7150,0.118763,0.007938,0.000000,0.119028,5.316267,0.135791,0.000000,5.318000,3.438170,8.403204,0.000000,1.535592,0.000000,0.000000,9.208305,5.483891,-0.192284,0.000000,5.487261,5.920687,0.000020,11.691871,1504896.000000,-0.418475,0.926874,5.321008,0.347464,1.861295
internalMesh,7151,0.120215,0.007984,0.000000,0.120479,5.216578,0.174488,0.000000,5.219496,3.634619,8.313738,0.000000,1.362877,-0.000000,0.000000,9.175300,5.405361,-0.035250,-0.000000,5.405476,5.974179,0.000021,12.207430,1481965.250000,-0.006280,0.923694,5.222646,0.356116,1.867620
internalMesh,7152,0.121678,0.008031,0.000000,0.121942,5.122998,0.197970,0.000000,5.126822,3.831143,8.222115,0.000000,1.183796,0.000000,0.000000,9.147798,5.323339,0.101266,0.000000,5.324303,6.026629,0.000021,12.717496,1459032.375000,0.423227,0.921959,5.130039,0.364740,1.873993
internalMesh,7153,0.123152,0.008078,0.000000,0.123417,5.036301,0.207236,0.000000,5.040563,4.021709,8.060518,0.000000,1.028161,0.000000,0.000000,9.066599,5.236726,0.222209,0.000000,5.241438,6.041114,0.000021,13.194031,1436109.125000,0.854261,0.921112,5.043703,0.372034,1.874366
internalMesh,7154,0.124638,0.008126,0.000000,0.124902,4.957392,0.208332,0.000000,4.961767,4.209404,7.796014,0.000000,0.907564,0.000000,0.000000,8.906211,5.158155,0.338236,0.000000,5.169233,6.002709,0.000021,13.612913,1413197.625000,1.346976,0.920802,4.964710,0.377274,1.866220
internalMesh,7155,0.126135,0.008174,0.000000,0.126400,4.886979,0.209123,0.000000,4.891451,4.397677,7.481908,0.000000,0.807975,0.000000,0.000000,8.716154,5.090940,0.424910,0.000000,5.108642,5.939793,0.000021,13.973476,1390302.625000,1.965018,0.920640,4.894193,0.381155,1.854075
internalMesh,7156,0.127644,0.008222,0.000000,0.127909,4.823550,0.212685,-0.000000,4.828237,4.595999,7.207376,0.000000,0.723927,0.000000,-0.000000,8.578668,5.032103,0.465750,-0.000000,5.053611,5.901687,0.000020,14.291920,1367420.500000,2.700222,0.920809,4.830878,0.385391,1.845991
internalMesh,7157,0.129165,0.008270,0.000000,0.129430,4.765287,0.217086,-0.000000,4.770229,4.809310,7.003097,0.000000,0.654280,0.000000,-0.000000,8.520617,4.953316,0.458901,-0.000000,4.974528,5.906204,0.000019,14.580121,1344557.625000,3.455889,0.922046,4.772878,0.390804,1.845038
internalMesh,7158,0.130698,0.008319,0.000000,0.130962,4.712167,0.219993,-0.000000,4.717300,5.026348,6.849465,0.000000,0.590140,0.000000,-0.000000,8.516315,4.849114,0.420457,-0.000000,4.867309,5.937907,0.000019,14.844698,1321712.875000,4.154533,0.925504,4.720012,0.396891,1.848689
internalMesh,7159,0.132242,0.008369,0.000000,0.132507,4.663843,0.220260,0.000000,4.669041,5.241796,6.718537,0.000000,0.524911,-0.000000,0.000000,8.537605,4.754011,0.372616,0.000000,4.768591,5.980167,0.000018,15.088190,1298889.250000,4.768900,0.929170,4.671809,0.403111,1.854263
internalMesh,7160,0.133799,0.008418,0.000000,0.134063,4.620795,0.218764,0.000000,4.625971,5.436484,6.575634,0.000000,0.438663,0.000000,0.000000,8.543229,4.676268,0.328441,0.000000,4.687788,6.006060,0.000018,15.315225,1276092.250000,5.291341,0.931092,4.628755,0.408417,1.857363
internalMesh,7161,0.135367,0.008468,0.000000,0.135632,4.583125,0.215624,0.000000,4.588194,5.592617,6.405977,0.000000,0.325447,0.000000,0.000000,8.509984,4.608964,0.299959,0.000000,4.618714,5.999297,0.000018,15.532133,1253322.875000,5.743820,0.931925,4.590933,0.412146,1.855329
internalMesh,7162,0.136948,0.008519,0.000000,0.137213,4.551593,0.210532,0.000000,4.556459,5.687789,6.208620,0.000000,0.190771,0.000000,0.000000,8.422251,4.565835,0.292473,0.000000,4.575193,5.948205,0.000016,15.741678,1230585.125000,6.191623,0.932266,4.559090,0.413746,1.846390
internalMesh,7163,0.138541,0.008570,0.000000,0.138806,4.526124,0.203266,-0.000000,4.530686,5.724063,5.996753,0.000000,0.054033,0.000000,-0.000000,8.290287,4.561130,0.295819,-0.000000,4.570713,5.860408,0.000016,15.943507,1207884.250000,6.693674,0.932444,4.533152,0.413423,1.831721
internalMesh,7164,0.140147,0.008621,0.000000,0.140412,4.505382,0.193241,-0.000000,4.509524,5.731395,5.791115,0.000000,-0.059654,0.000000,-0.000000,8.147972,4.570976,0.301230,-0.000000,4.580891,5.761255,0.000017,16.134991,1185223.625000,7.275579,0.932498,4.511785,0.412166,1.815177
internalMesh,7165,0.141765,0.008673,0.000000,0.142030,4.488390,0.180338,-0.000000,4.492012,5.732296,5.605489,0.000000,-0.140551,-0.000000,-0.000000,8.018758,4.560082,0.306006,-0.000000,4.570338,5.668892,0.000017,16.312626,1162607.500000,7.914828,0.932397,4.494052,0.410708,1.799481
internalMesh,7166,0.143395,0.008725,0.000000,0.143661,4.474645,0.164468,-0.000000,4.477667,5.734992,5.447008,0.000000,-0.188709,-0.000000,-0.000000,7.911740,4.516550,0.305199,-0.000000,4.526850,5.591000,0.000019,16.472778,1140039.500000,8.551673,0.932221,4.479486,0.409380,1.785773
internalMesh,7167,0.145039,0.008777,0.000000,0.145304,4.464473,0.145728,-0.000000,4.466851,5.730917,5.316281,0.000000,-0.209721,-0.000000,-0.000000,7.819862,4.456762,0.303357,-0.000000,4.467075,5.523600,0.000019,16.611553,1117523.500000,9.108658,0.932045,4.468468,0.408002,1.773448
internalMesh,7168,0.146695,0.008830,0.000000,0.146960,4.458235,0.124651,0.000000,4.459977,5.707466,5.210817,0.000000,-0.211356,0.000000,0.000000,7.731265,4.403661,0.294617,0.000000,4.413505,5.459142,0.000020,16.725058,1095064.250000,9.517333,0.931737,4.461426,0.406256,1.761395
internalMesh,7169,0.148364,0.008884,0.000000,0.148629,4.454823,0.102223,0.000000,4.455996,5.673152,5.127256,0.000000,-0.199839,0.000000,0.000000,7.649402,4.368648,0.251811,0.000000,4.375899,5.400204,0.000019,16.810303,1072663.875000,9.749238,0.930815,4.457326,0.404353,1.750098
internalMesh,7170,0.150045,0.008937,0.000000,0.150311,4.452797,0.080169,-0.000000,4.453519,5.641932,5.058652,0.000000,-0.185709,-0.000000,-0.000000,7.579963,4.348260,0.165146,-0.000000,4.351395,5.350292,0.000019,16.866674,1050327.625000,9.805469,0.930412,4.454772,0.402589,1.740217
internalMesh,7171,0.151740,0.008991,0.000000,0.152007,4.452077,0.060385,-0.000000,4.452487,5.610315,4.998184,0.000000,-0.181259,-0.000000,-0.000000,7.516005,4.329604,0.068320,-0.000000,4.330142,5.304249,0.000018,16.896635,1028058.125000,9.714563,0.930672,4.453684,0.400781,1.730999
internalMesh,7172,0.153449,0.009046,0.000000,0.153715,4.452874,0.043255,-0.000000,4.453084,5.573457,4.947484,0.000000,-0.186476,-0.000000,-0.000000,7.454917,4.303017,0.008205,-0.000000,4.303024,5.260471,0.000018,16.904688,1005858.375000,9.533940,0.931289,4.454231,0.398857,1.722191
internalMesh,7173,0.155170,0.009101,0.000000,0.155437,4.454674,0.027824,0.000000,4.454761,5.535360,4.909483,0.000000,-0.190069,0.000000,0.000000,7.401308,4.272914,-0.001330,0.000000,4.272914,5.222422,0.000017,16.894493,983731.562500,9.363702,0.932454,4.455852,0.397023,1.714392
internalMesh,7174,0.156905,0.009156,0.000000,0.157172,4.456395,0.013494,0.000000,4.456416,5.505972,4.877810,0.000000,-0.183808,0.000000,0.000000,7.358162,4.245034,0.008581,0.000000,4.245042,5.191891,0.000017,16.867754,961682.937500,9.275290,0.932890,4.457451,0.395474,1.707917
internalMesh,7175,0.158653,0.009212,0.000000,0.158920,4.457179,0.000276,0.000000,4.457179,5.492436,4.848003,0.000000,-0.167517,0.000000,0.000000,7.327896,4.223175,0.008366,0.000000,4.223183,5.170220,0.000017,16.825073,939716.562500,9.271983,0.932705,4.458163,0.394358,1.702997
internalMesh,7176,0.160415,0.009268,0.000000,0.160682,4.456270,-0.011575,0.000000,4.456285,5.497404,4.830152,0.000000,-0.142675,0.000000,0.000000,7.319302,4.214461,-0.000622,0.000000,4.214461,5.163778,0.000018,16.763861,917837.187500,9.341440,0.931184,4.457236,0.394021,1.700804
internalMesh,7177,0.162190,0.009325,0.000000,0.162458,4.454802,-0.019558,-0.000000,4.454845,5.503099,4.823098,0.000000,-0.126785,0.000000,0.000000,7.318637,4.214106,-0.018146,-0.000000,4.214145,5.163099,0.000019,16.681713,896050.125000,9.471708,0.929008,4.455779,0.393979,1.699732
internalMesh,7178,0.163980,0.009382,0.000000,0.164248,4.455026,-0.020412,0.000000,4.455073,5.485163,4.818891,0.000000,-0.144734,0.000000,0.000000,7.302717,4.216387,-0.058621,0.000000,4.216795,5.152028,0.000020,16.585005,874359.187500,9.604238,0.928452,4.456017,0.393354,1.696890
internalMesh,7179,0.165783,0.009440,0.000000,0.166052,4.458068,-0.015743,-0.000000,4.458096,5.438534,4.842276,0.000000,-0.191967,-0.000000,-0.000000,7.284377,4.225000,-0.121431,-0.000000,4.226745,5.140405,0.000020,16.490992,852766.812500,9.657686,0.926714,4.459103,0.392406,1.693887
internalMesh,7180,0.167600,0.009498,0.000000,0.167869,4.462218,-0.012443,0.000000,4.462235,5.384959,4.930697,0.000000,-0.224351,0.000000,0.000000,7.304786,4.232626,-0.194826,0.000000,4.237107,5.157828,0.000020,16.399763,831277.750000,9.554944,0.919836,4.463365,0.392489,1.695900
internalMesh,7181,0.169432,0.009556,0.000000,0.169701,4.465759,-0.015517,-0.000000,4.465786,5.348479,5.079871,0.000000,-0.218536,-0.000000,-0.000000,7.379639,4.227835,-0.274863,-0.000000,4.236761,5.214175,0.000021,16.294773,809898.937500,9.265136,0.913126,4.467064,0.394143,1.704583
internalMesh,7182,0.171278,0.009615,0.000000,0.171547,4.469687,-0.025522,0.000000,4.469759,5.320351,5.270972,0.000000,-0.189000,0.000000,0.000000,7.491663,4.215991,-0.351836,0.000000,4.230647,5.295661,0.000020,16.155724,788638.125000,8.772046,0.907589,4.471216,0.396661,1.717256
internalMesh,7183,0.173138,0.009675,0.000000,0.173408,4.474149,-0.038850,0.000000,4.474318,5.288841,5.477091,0.000000,-0.155968,0.000000,0.000000,7.615425,4.205925,-0.410843,0.000000,4.225944,5.382966,0.000020,15.965365,767502.000000,8.146776,0.903812,4.475966,0.399269,1.730573
internalMesh,7184,0.175012,0.009735,0.000000,0.175283,4.480011,-0.050976,0.000000,4.480301,5.238349,5.661611,0.000000,-0.124934,0.000000,0.000000,7.714256,4.197943,-0.441925,0.000000,4.221140,5.449980,0.000020,15.717028,746496.812500,7.496071,0.901451,4.482111,0.400928,1.740399
internalMesh,7185,0.176901,0.009795,0.000000,0.177172,4.489678,-0.062452,0.000000,4.490113,5.144880,5.836377,0.000000,-0.087515,0.000000,0.000000,7.780794,4.186543,-0.434432,0.000000,4.209023,5.490629,0.000021,15.420628,725626.562500,6.911992,0.899899,4.492069,0.401164,1.745866
internalMesh,7186,0.178805,0.009856,0.000000,0.179076,4.505774,-0.077447,0.000000,4.506440,4.989127,6.064965,0.000000,-0.035180,0.000000,0.000000,7.853434,4.177744,-0.377817,0.000000,4.194793,5.527046,0.000022,15.092744,704895.875000,6.412148,0.898757,4.508605,0.400460,1.750430
internalMesh,7187,0.180723,0.009917,0.000000,0.180995,4.526960,-0.093376,0.000000,4.527923,4.792489,6.336878,0.000000,0.012080,0.000000,0.000000,7.945068,4.176011,-0.282590,0.000000,4.185562,5.564683,0.000022,14.739031,684310.937500,5.965346,0.897780,4.530336,0.399167,1.754867
internalMesh,7188,0.182657,0.009979,0.000000,0.182929,4.550680,-0.098560,0.000000,4.551747,4.576657,6.513685,0.000000,0.032432,0.000000,0.000000,7.960837,4.179851,-0.173367,0.000000,4.183445,5.545171,0.000023,14.364955,663877.875000,5.584537,0.896941,4.554278,0.395595,1.750126
internalMesh,7189,0.184605,0.010041,0.000000,0.184878,4.574625,-0.082730,0.000000,4.575373,4.353547,6.519798,0.000000,0.033122,0.000000,0.000000,7.839786,4.189436,-0.058678,0.000000,4.189847,5.436673,0.000024,14.006055,643598.250000,5.236181,0.896356,4.577762,0.388959,1.731240
internalMesh,7190,0.186569,0.010104,0.000000,0.186842,4.598852,-0.049908,0.000000,4.599123,4.137232,6.484046,0.000000,0.047567,0.000000,0.000000,7.691671,4.213644,0.053261,0.000000,4.213980,5.310639,0.000024,13.717712,623468.937500,4.967730,0.895492,4.601224,0.381796,1.709526
internalMesh,7191,0.188548,0.010167,0.000000,0.188822,4.624245,-0.013707,-0.000000,4.624266,3.936670,6.576456,0.000000,0.110396,-0.000000,-0.000000,7.665463,4.246131,0.152361,-0.000000,4.248864,5.256563,0.000024,13.528003,603487.812500,4.826067,0.895342,4.626101,0.377240,1.699800
internalMesh,7192,0.190542,0.010231,0.000000,0.190817,4.651128,0.017181,-0.000000,4.651160,3.759200,6.803772,0.000000,0.219684,-0.000000,-0.000000,7.776320,4.271667,0.225271,-0.000000,4.277603,5.281485,0.000025,13.433805,583659.625000,4.803957,0.895575,4.652807,0.375455,1.703249
internalMesh,7193,0.192552,0.010295,0.000000,0.192827,4.680254,0.040584,0.000000,4.680430,3.592740,7.069396,0.000000,0.347294,-0.000000,0.000000,7.937554,4.294536,0.249251,0.000000,4.301763,5.331068,0.000027,13.418128,563992.375000,4.872538,0.895519,4.681979,0.374263,1.710378
internalMesh,7194,0.194577,0.010360,0.000000,0.194853,4.710505,0.056466,0.000000,4.710844,3.448562,7.299638,0.000000,0.465274,0.000000,0.000000,8.086642,4.320607,0.239935,0.000000,4.327264,5.374100,0.000028,13.458899,544495.875000,5.081415,0.893954,4.712373,0.372593,1.715733
internalMesh,7195,0.196619,0.010425,0.000000,0.196895,4.738776,0.066198,0.000000,4.739239,3.324535,7.466722,0.000000,0.553173,0.000000,0.000000,8.192099,4.346774,0.222783,0.000000,4.352479,5.395628,0.000028,13.533724,525176.125000,5.526498,0.893578,4.740780,0.370288,1.716981
