Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average,turbulenceProperties:L_average,turbulenceProperties:R_average_0,turbulenceProperties:R_average_1,turbulenceProperties:R_average_2,turbulenceProperties:R_average_3,turbulenceProperties:R_average_4,turbulenceProperties:R_average_5,turbulenceProperties:R_average_Magnitude,yPlus_average
internalMesh,431,0.00805699,-0.00886942,0.00000000,0.01198256,0.19440573,0.92045462,0.00000000,0.94076049,-1.48109221,-21.10269165,-0.00000000,21.15460396,-2.90244746,-3666.73974609,-1.48109221,-21.10269165,-0.00000000,21.15460396,0.28045031,0.00040330,579.01751709,-7.75436163,0.00160424,0.16330919,0.21133883,0.18625252,-0.06711826,-0.00000000,-0.00000000,0.33245879,0.00000000
internalMesh,432,0.01307851,-0.00882565,0.00000000,0.01577782,0.30534554,1.11046100,0.00000000,1.15167677,11.99898052,-18.70151138,0.00000000,22.21985817,-0.36181179,-2540.73925781,11.99898052,-18.70151138,0.00000000,22.21985817,0.41163415,0.00053953,658.15100098,-9.09075356,0.00172593,0.23975307,0.30984262,0.27367243,-0.10327414,-0.00000000,0.00000000,0.48892343,0.00000000
internalMesh,433,0.01781820,-0.00878433,0.00000000,0.01986587,0.46343699,1.04152453,0.00000000,1.13997686,4.38336325,17.45306778,-0.00000000,17.99509430,-4.00606251,-5982.30419922,4.38336325,17.45306778,-0.00000000,17.99509430,0.56154799,0.00071899,698.79614258,-10.92389488,0.00191828,0.32680115,0.42238635,0.37390885,-0.14628579,-0.00000000,0.00000000,0.66814411,0.00000000
internalMesh,434,0.02229187,-0.00874532,0.00000000,0.02394594,0.58823961,0.82512933,0.00000000,1.01334310,4.59149837,45.98853683,0.00000000,46.21717453,-1.60258472,-9828.19042969,4.59149837,45.98853683,0.00000000,46.21717453,0.76302415,0.00094183,730.72113037,-12.43547344,0.00215135,0.46383703,0.55386043,0.50835103,-0.20352384,0.00000000,-0.00000000,0.90650368,0.00000000
internalMesh,435,0.02651445,-0.00870851,0.00000000,0.02790796,0.67000997,0.58436322,0.00000000,0.88904089,-1.01571834,56.82733917,0.00000000,56.83641434,3.41311097,-7674.07373047,-1.01571834,56.82733917,0.00000000,56.83641434,1.00049639,0.00118937,771.03918457,-13.26825905,0.00236021,0.63155711,0.70285481,0.66658175,-0.27925855,-0.00000000,-0.00000000,1.18961585,0.00000000
internalMesh,436,0.03050004,-0.00867376,0.00000000,0.03170941,0.72651654,0.38720739,0.00000000,0.82325929,-6.96040773,36.38116455,0.00000000,37.04100800,2.02709460,-2753.63330078,-6.96040773,36.38116455,0.00000000,37.04100800,1.26618063,0.00142808,825.74053955,-13.53635693,0.00249475,0.81314182,0.87568134,0.84353769,-0.36763591,-0.00000000,0.00000000,1.50822067,0.00000000
internalMesh,437,0.03426193,-0.00864097,0.00000000,0.03533478,0.78134859,0.24960355,0.00000000,0.82024848,-17.04199791,3.23764062,0.00000000,17.34681511,4.98272943,9991.00683594,-17.04199791,3.23764062,0.00000000,17.34681511,1.55362475,0.00163700,888.40759277,-13.55898666,0.00256097,0.99869406,1.07328546,1.03527117,-0.46178341,-0.00000000,0.00000000,1.85320318,0.00000000
internalMesh,438,0.03781269,-0.00861001,0.00000000,0.03878056,0.84686369,0.15830652,-0.00000000,0.86153299,-22.27361679,-17.21639824,0.00000000,28.15170288,1.94076979,2197.48437500,-22.27361679,-17.21639824,0.00000000,28.15170288,1.84641397,0.00181346,952.92871094,-13.51233006,0.00258798,1.18157434,1.28059828,1.23065424,-0.55185819,0.00000000,0.00000000,2.20343089,0.00000000
internalMesh,439,0.04116415,-0.00858080,0.00000000,0.04204899,0.92019153,0.08795813,-0.00000000,0.92438579,-16.18731117,-14.26192379,0.00000000,21.57386208,1.09485042,331.88980103,-16.18731117,-14.26192379,0.00000000,21.57386208,2.13834858,0.00198855,1013.30316162,-13.43954659,0.00261691,1.36221766,1.48900223,1.42547941,-0.64465249,0.00000000,0.00000000,2.55349422,0.00000000
internalMesh,440,0.04432751,-0.00855322,0.00000000,0.04514517,0.99491727,0.01815138,0.00000000,0.99508286,-11.82227230,-2.10287380,-0.00000000,12.00783920,2.64018583,4026.71362305,-11.82227230,-2.10287380,-0.00000000,12.00783920,2.41981983,0.00215898,1063.00476074,-13.30780506,0.00265412,1.53743660,1.68909097,1.61311173,-0.73753804,-0.00000000,-0.00000000,2.89185596,0.00000000
internalMesh,441,0.04731333,-0.00852719,0.00000000,0.04807561,1.06827724,-0.05399220,-0.00000000,1.06964076,-16.61705017,3.97668815,-0.00000000,17.08626366,8.53559303,6893.68652344,-16.61705017,3.97668815,-0.00000000,17.08626366,2.67943501,0.00231117,1100.21948242,-13.08712292,0.00269970,1.69946289,1.87333190,1.78607500,-0.82525772,0.00000000,-0.00000000,3.20447516,0.00000000
internalMesh,442,0.05013157,-0.00850262,0.00000000,0.05084750,1.14356232,-0.12246464,0.00000000,1.15010107,-25.19935226,1.80954158,-0.00000000,25.26424026,13.42193127,3069.96093750,-25.19935226,1.80954158,-0.00000000,25.26424026,2.91176271,0.00240765,1129.04284668,-12.77830315,0.00274463,1.84410071,2.03848314,1.94094360,-0.89876342,0.00000000,-0.00000000,3.48298120,0.00000000
internalMesh,443,0.05319245,-0.00847593,0.00000000,0.05386351,1.23261499,-0.18863823,0.00000000,1.24696600,-27.86356544,-2.62544489,0.00000000,27.98698425,10.68536854,-423.02148438,-27.86356544,-2.62544489,0.00000000,27.98698425,3.15261674,0.00248750,1159.28674316,-12.34649277,0.00277795,1.99433398,2.20933008,2.10156870,-0.97342652,0.00000000,0.00000000,3.77129388,0.00000000
internalMesh,444,0.05659651,-0.00844626,0.00000000,0.05722329,1.33388269,-0.24828295,0.00000000,1.35679305,-22.37134743,-5.00821447,0.00000000,22.92508316,8.00078869,544.13031006,-22.37134743,-5.00821447,0.00000000,22.92508316,3.41230559,0.00256576,1191.37963867,-11.78149605,0.00279907,2.15734053,2.39251852,2.27475214,-1.05371320,-0.00000000,0.00000000,4.08204269,0.00000000
internalMesh,445,0.06003914,-0.00841624,0.00000000,0.06062616,1.43501866,-0.29827327,-0.00000000,1.46568942,-15.68858814,-4.03333378,0.00000000,16.19875145,8.01912785,-489.97766113,-15.68858814,-4.03333378,0.00000000,16.19875145,3.65749454,0.00263786,1220.13391113,-11.17064381,0.00281790,2.31183529,2.56495380,2.43820095,-1.12864912,0.00000000,0.00000000,4.37518501,0.00000000
internalMesh,446,0.06352075,-0.00838589,0.00000000,0.06407191,1.53833842,-0.34461918,-0.00000000,1.57646680,-9.85475445,0.78479755,0.00000000,9.88595390,11.21165180,970.42565918,-9.85475445,0.78479755,0.00000000,9.88595390,3.87832546,0.00270217,1245.94995117,-10.52962208,0.00283305,2.45134664,2.71981764,2.58548403,-1.19629228,0.00000000,0.00000000,4.63921881,0.00000000
internalMesh,447,0.06704180,-0.00835519,0.00000000,0.06756044,1.64420617,-0.39152616,0.00000000,1.69017947,-7.00513601,4.70812130,0.00000000,8.44028091,13.76115513,2824.37402344,-7.00513601,4.70812130,0.00000000,8.44028091,4.06898212,0.00275356,1266.76672363,-9.84307671,0.00284600,2.57280803,2.85254884,2.71260786,-1.25513005,-0.00000000,-0.00000000,4.86723423,0.00000000
internalMesh,448,0.07060274,-0.00832415,0.00000000,0.07109176,1.75252724,-0.43748754,0.00000000,1.80630755,-7.15633869,3.96758580,-0.00000000,8.18259907,14.34149456,622.76812744,-7.15633869,3.96758580,-0.00000000,8.18259907,4.23188400,0.00279683,1282.72192383,-9.09935188,0.00285944,2.67687821,2.96568584,2.82120395,-1.30584550,-0.00000000,-0.00000000,5.06215286,0.00000000
internalMesh,449,0.07420401,-0.00829275,0.00000000,0.07466595,1.86312604,-0.47805271,-0.00000000,1.92347944,-7.01813507,1.01526284,0.00000000,7.09119034,12.10424900,-3222.19702148,-7.01813507,1.01526284,0.00000000,7.09119034,4.36941290,0.00283588,1294.61730957,-8.30337334,0.00286981,2.76468253,3.06127691,2.91286707,-1.34799373,-0.00000000,0.00000000,5.22654438,0.00000000
internalMesh,450,0.07784606,-0.00826100,0.00000000,0.07828316,1.97463071,-0.51222181,0.00000000,2.03998470,-5.15067291,-0.58235157,-0.00000000,5.18348980,11.42734337,-4691.51611328,-5.15067291,-0.58235157,-0.00000000,5.18348980,4.48035860,0.00287269,1303.86389160,-7.47116995,0.00287489,2.83565259,3.13821816,2.98684907,-1.38149440,0.00000000,-0.00000000,5.35902357,0.00000000
internalMesh,451,0.08152937,-0.00822889,0.00000000,0.08194359,2.08626723,-0.54188257,-0.00000000,2.15549254,-2.12525153,-0.35298604,0.00000000,2.15436602,10.45306015,-5957.58007812,-2.12525153,-0.35298604,0.00000000,2.15436602,4.56161976,0.00290250,1309.56811523,-6.61290121,0.00287876,2.88888454,3.19330883,3.04104829,-1.40579903,-0.00000000,0.00000000,5.45592546,0.00000000
internalMesh,452,0.08525439,-0.00819641,0.00000000,0.08564749,2.19709039,-0.56832749,-0.00000000,2.26940560,0.79101521,0.22992229,0.00000000,0.82375318,10.54519081,-2964.93920898,0.79101521,0.22992229,0.00000000,0.82375318,4.61446476,0.00292340,1310.73999023,-5.73104858,0.00288579,2.92518711,3.22745419,3.07628655,-1.42123187,-0.00000000,0.00000000,5.51875162,0.00000000
internalMesh,453,0.08902161,-0.00816357,0.00000000,0.08939514,2.30640650,-0.59097284,0.00000000,2.38091564,2.58736348,-0.01413778,-0.00000000,2.58740211,10.95912838,-638.24493408,2.58736348,-0.01413778,-0.00000000,2.58740211,4.64243937,0.00294339,1304.92138672,-4.82900810,0.00290219,2.94567823,3.24425912,3.09494138,-1.42925835,0.00000000,-0.00000000,5.55190754,0.00000000
internalMesh,454,0.09283150,-0.00813036,0.00000000,0.09318686,2.41398621,-0.60894084,-0.00000000,2.48960614,2.62591147,-0.82622415,0.00000000,2.75282717,12.03267097,2371.13452148,2.62591147,-0.82622415,0.00000000,2.75282717,4.64780283,0.00296326,1293.96472168,-3.91505480,0.00292617,2.95090079,3.24618363,3.09852147,-1.42999673,-0.00000000,0.00000000,5.55798960,0.00000000
internalMesh,455,0.09668454,-0.00809677,0.00000000,0.09702298,2.52099848,-0.62265867,0.00000000,2.59675503,1.30611944,-1.27850091,0.00000000,1.82770693,15.16398621,1973.06762695,1.30611944,-1.27850091,0.00000000,1.82770693,4.62982798,0.00298219,1279.44348145,-2.99821448,0.00295742,2.94046926,3.23261356,3.08657336,-1.42334783,-0.00000000,-0.00000000,5.53615427,0.00000000
internalMesh,456,0.10058123,-0.00806279,0.00000000,0.10090387,2.62839675,-0.63327086,0.00000000,2.70360899,0.12212602,-1.01761460,0.00000000,1.02491665,16.71172523,1603.28369141,0.12212602,-1.01761460,0.00000000,1.02491665,4.58982038,0.00299395,1262.91833496,-2.08148241,0.00298619,2.91647673,3.20323658,3.05992770,-1.40977716,-0.00000000,0.00000000,5.48791313,0.00000000
internalMesh,457,0.10452205,-0.00802844,0.00000000,0.10482993,2.73462152,-0.64101911,0.00000000,2.80874705,0.11705046,-0.59746265,0.00000000,0.60882050,15.58820057,1732.73901367,0.11705046,-0.59746265,0.00000000,0.60882050,4.53348589,0.00299757,1243.75695801,-1.16663921,0.00301274,2.88313794,3.16146493,3.02236724,-1.39088237,-0.00000000,-0.00000000,5.42001867,0.00000000
internalMesh,458,0.10850750,-0.00799369,0.00000000,0.10880155,2.83791947,-0.64513248,-0.00000000,2.91032338,1.05826080,-0.54256594,-0.00000000,1.18924081,13.96778202,1971.43127441,1.05826080,-0.54256594,-0.00000000,1.18924081,4.46385002,0.00299899,1222.05456543,-0.26205805,0.00304016,2.84143925,3.11031222,2.97594523,-1.36804640,0.00000000,-0.00000000,5.33625507,0.00000000
internalMesh,459,0.11253810,-0.00795855,0.00000000,0.11281916,2.93743372,-0.64509493,-0.00000000,3.00743484,1.95285332,-0.60645330,-0.00000000,2.04485250,14.02352333,786.79870605,1.95285332,-0.60645330,-0.00000000,2.04485250,4.38289833,0.00300095,1198.98181152,0.62200087,0.00306993,2.79199839,3.05181336,2.92198586,-1.34184468,0.00000000,-0.00000000,5.23902369,0.00000000
internalMesh,460,0.11661435,-0.00792302,0.00000000,0.11688319,3.03429890,-0.64179301,0.00000000,3.10142994,1.93160033,-0.50461620,0.00000000,1.99642611,14.44965839,-180.34840393,1.93160033,-0.50461620,0.00000000,1.99642611,4.29004431,0.00300078,1176.14440918,1.47923732,0.00309540,2.73441267,2.98557496,2.86009812,-1.31220615,-0.00000000,0.00000000,5.12764263,0.00000000
internalMesh,461,0.12073677,-0.00788708,0.00000000,0.12099411,3.12965465,-0.63617355,0.00000000,3.19365859,1.98234880,-0.67669976,0.00000000,2.09466696,14.32851124,-388.40350342,1.98234880,-0.67669976,0.00000000,2.09466696,4.18821955,0.00299300,1153.03015137,2.30835557,0.00311904,2.67124081,2.91297054,2.79222751,-1.27921069,-0.00000000,-0.00000000,5.00538111,0.00000000
internalMesh,462,0.12490588,-0.00785073,0.00000000,0.12515236,3.22263861,-0.62769860,0.00000000,3.28320050,2.46476340,-1.57220340,0.00000000,2.92350507,13.55467319,113.58327484,2.46476340,-1.57220340,0.00000000,2.92350507,4.08077049,0.00298470,1128.56274414,3.10851359,0.00314250,2.60464931,2.83630323,2.72058988,-1.24448287,-0.00000000,0.00000000,4.87638807,0.00000000
internalMesh,463,0.12912222,-0.00781397,0.00000000,0.12935844,3.31226039,-0.61556751,-0.00000000,3.36897492,3.31024718,-2.58384418,-0.00000000,4.19928408,13.09599304,-37.64223099,3.31024718,-2.58384418,-0.00000000,4.19928408,3.96966505,0.00297686,1103.01831055,3.87576175,0.00316705,2.53527737,2.75754762,2.64650393,-1.20838594,0.00000000,-0.00000000,4.74298239,0.00000000
internalMesh,464,0.13338631,-0.00777680,0.00000000,0.13361282,3.39891076,-0.60050470,-0.00000000,3.45155048,3.63994265,-2.89257860,-0.00000000,4.64932203,13.23667431,141.74717712,3.63994265,-2.89257860,-0.00000000,4.64932203,3.85487366,0.00296985,1077.50756836,4.60544682,0.00319056,2.46302462,2.67675757,2.56996608,-1.17118418,0.00000000,-0.00000000,4.60520554,0.00000000
internalMesh,465,0.13769870,-0.00773920,0.00000000,0.13791601,3.48394012,-0.58394778,-0.00000000,3.53253937,3.67617965,-2.52257228,-0.00000000,4.45843792,13.10686398,549.32971191,3.67617965,-2.52257228,-0.00000000,4.45843792,3.73713779,0.00296437,1051.87939453,5.29686308,0.00321620,2.38876343,2.59405351,2.49145961,-1.13326752,0.00000000,-0.00000000,4.46396351,0.00000000
internalMesh,466,0.14205993,-0.00770118,0.00000000,0.14226852,3.56698966,-0.56663334,-0.00000000,3.61171556,3.98466349,-1.88963568,-0.00000000,4.41001892,12.60916996,1273.98278809,3.98466349,-1.88963568,-0.00000000,4.41001892,3.61868048,0.00295547,1025.52941895,5.94995642,0.00324389,2.31404948,2.51083660,2.41247630,-1.09496200,0.00000000,-0.00000000,4.32181787,0.00000000
internalMesh,467,0.14647056,-0.00766273,0.00000000,0.14667087,3.64730334,-0.54886812,0.00000000,3.68837070,4.33737183,-1.09037578,0.00000000,4.47232771,12.31049442,1834.77539062,4.33737183,-1.09037578,0.00000000,4.47232771,3.50080037,0.00294855,998.37780762,6.56326723,0.00327413,2.23947382,2.42824626,2.33387899,-1.05711794,-0.00000000,-0.00000000,4.18044424,0.00000000
internalMesh,468,0.15093115,-0.00762384,0.00000000,0.15112358,3.72499490,-0.53116351,0.00000000,3.76267481,4.44913197,-0.24336679,0.00000000,4.45578289,12.35541248,1682.03137207,4.44913197,-0.24336679,0.00000000,4.45578289,3.38339996,0.00294285,971.31048584,7.13600397,0.00330592,2.16499662,2.34619355,2.25560832,-1.01952446,-0.00000000,0.00000000,4.03968239,0.00000000
internalMesh,469,0.15544226,-0.00758451,0.00000000,0.15562719,3.80085993,-0.51385522,-0.00000000,3.83543777,4.19884109,0.16659042,0.00000000,4.20214462,12.42439556,1436.30187988,4.19884109,0.16659042,0.00000000,4.20214462,3.26657200,0.00293957,945.15344238,7.66875792,0.00333696,2.09078360,2.26463652,2.17772675,-0.98238534,0.00000000,-0.00000000,3.89968324,0.00000000
internalMesh,470,0.16000447,-0.00754474,0.00000000,0.16018226,3.87539649,-0.49636900,0.00000000,3.90705514,4.36270142,-0.39741808,0.00000000,4.38076544,11.61888409,1202.64721680,4.36270142,-0.39741808,0.00000000,4.38076544,3.15174150,0.00293793,919.78613281,8.16446781,0.00336627,2.01740289,2.18488526,2.10119462,-0.94589698,-0.00000000,-0.00000000,3.76209760,0.00000000
internalMesh,471,0.16461836,-0.00750452,0.00000000,0.16478932,3.94762540,-0.47751585,0.00000000,3.97640133,5.11489058,-1.62892413,0.00000000,5.36800718,10.62673855,898.79449463,5.11489058,-1.62892413,0.00000000,5.36800718,3.04032946,0.00293242,895.12835693,8.62748909,0.00339263,1.94537807,2.10833240,2.02694821,-0.90986484,-0.00000000,0.00000000,3.62848926,0.00000000
internalMesh,472,0.16928450,-0.00746384,0.00000000,0.16944896,4.01675177,-0.45712644,-0.00000000,4.04267979,5.70851183,-2.22251821,0.00000000,6.12590361,10.34473801,650.96771240,5.70851183,-2.22251821,0.00000000,6.12590361,2.93257833,0.00292699,871.43627930,9.06010151,0.00341631,1.87520218,2.03478527,1.95517027,-0.87499529,0.00000000,-0.00000000,3.49929166,0.00000000
internalMesh,473,0.17400349,-0.00742270,0.00000000,0.17416174,4.08397055,-0.43726319,0.00000000,4.10731220,5.47617245,-1.69112611,0.00000000,5.73134995,10.64183235,540.00622559,5.47617245,-1.69112611,0.00000000,5.73134995,2.82719541,0.00291840,849.20092773,9.46345520,0.00343664,1.80578649,1.96356964,1.88503528,-0.84086049,-0.00000000,0.00000000,3.37296224,0.00000000
internalMesh,474,0.17877593,-0.00738109,0.00000000,0.17892823,4.15162325,-0.41920468,-0.00000000,4.17273378,4.83280659,-1.24397480,0.00000000,4.99033976,10.46513081,470.38201904,4.83280659,-1.24397480,0.00000000,4.99033976,2.72412539,0.00290721,827.89611816,9.84006310,0.00345566,1.73805356,1.89384615,1.81635225,-0.80774528,0.00000000,-0.00000000,3.24947238,0.00000000
internalMesh,475,0.18360243,-0.00733901,0.00000000,0.18374905,4.21955299,-0.40256774,0.00000000,4.23871326,4.50326729,-1.21382689,-0.00000000,4.66398907,10.00257301,868.49871826,4.50326729,-1.21382689,-0.00000000,4.66398907,2.62555265,0.00289650,807.72637939,10.18615818,0.00347180,1.67231762,1.82810402,1.75068390,-0.77636254,-0.00000000,0.00000000,3.13149214,0.00000000
internalMesh,476,0.18848360,-0.00729646,0.00000000,0.18862477,4.28898096,-0.38603914,0.00000000,4.30631924,4.81917477,-1.18769348,0.00000000,4.96337175,9.55934143,1536.20129395,4.81917477,-1.18769348,0.00000000,4.96337175,2.52980065,0.00288167,787.30889893,10.50441074,0.00349122,1.60798776,1.76490164,1.68671167,-0.74597269,-0.00000000,0.00000000,3.01694775,0.00000000
internalMesh,477,0.19342005,-0.00725342,0.00000000,0.19355600,4.35739613,-0.37044749,0.00000000,4.37311459,5.08601665,-1.19656825,0.00000000,5.22487736,9.29926872,1757.40026855,5.08601665,-1.19656825,0.00000000,5.22487736,2.44023252,0.00284818,767.62493896,10.78240013,0.00351289,1.54358721,1.70970762,1.62716997,-0.71579748,-0.00000000,-0.00000000,2.90960646,0.00000000
internalMesh,478,0.19841241,-0.00720990,0.00000000,0.19854336,4.43413210,-0.35327479,0.00000000,4.44818306,5.52964497,-1.02793050,-0.00000000,5.62437677,9.13597393,1009.69671631,5.52964497,-1.02793050,-0.00000000,5.62437677,2.35042644,0.00281013,748.81311035,11.03525066,0.00353422,1.48216128,1.65187871,1.56681359,-0.68520319,-0.00000000,0.00000000,2.80176973,0.00000000
internalMesh,479,0.20346133,-0.00716588,0.00000000,0.20358748,4.50653553,-0.33677441,0.00000000,4.51910162,6.67069530,-1.32429874,0.00000000,6.80087805,7.20695210,38.00723648,6.67069530,-1.32429874,0.00000000,6.80087805,2.27247763,0.00277296,734.25006104,11.20755291,0.00354904,1.41821063,1.61126935,1.51547861,-0.66325504,0.00000000,0.00000000,2.70999861,0.00000000
internalMesh,480,0.00273686,-0.00857155,0.00000000,0.00899788,0.07406454,0.58701324,0.00000000,0.59166723,-8.83463001,-6.86052561,0.00000000,11.18559361,-1.55739558,-2783.45849609,-8.83463001,-6.86052561,0.00000000,11.18559361,0.11701272,0.00017057,517.74841309,-7.40325308,0.00109980,0.06710020,0.08887675,0.07804842,-0.03123889,-0.00000000,0.00000000,0.13953114,0.00000000
internalMesh,481,0.00805699,-0.00850925,0.00000000,0.01171846,0.22688042,0.91055375,0.00000000,0.93839377,-2.20965576,-21.67599106,0.00000000,21.78832626,-2.90857744,-3435.91674805,-2.20965576,-21.67599106,0.00000000,21.78832626,0.27737084,0.00040004,574.17883301,-7.73512602,0.00160892,0.15677267,0.21446599,0.18350308,-0.06517534,0.00000000,-0.00000000,0.32938510,0.00000000
internalMesh,482,0.01307851,-0.00845045,0.00000000,0.01557105,0.36329824,1.09841597,0.00000000,1.15693700,11.64129353,-18.87405014,0.00000000,22.17542458,-0.75467038,-2873.49316406,11.64129353,-18.87405014,0.00000000,22.17542458,0.40793875,0.00053877,651.03625488,-9.06166077,0.00173827,0.23078203,0.31474113,0.27035460,-0.10054786,-0.00000000,-0.00000000,0.48530796,0.00000000
internalMesh,483,0.01781820,-0.00839494,0.00000000,0.01969678,0.54489124,1.02858853,0.00000000,1.16400206,3.77576447,17.49380875,-0.00000000,17.89664078,-4.30404758,-6017.54541016,3.77576447,17.49380875,-0.00000000,17.89664078,0.55524451,0.00071792,691.68450928,-10.89064026,0.00192658,0.31535235,0.42594001,0.36919582,-0.14348553,-0.00000000,-0.00000000,0.66163862,0.00000000
internalMesh,484,0.02229187,-0.00834255,0.00000000,0.02380180,0.68828815,0.81537402,-0.00000000,1.06704044,3.71917462,46.09716034,0.00000000,46.24695206,-1.64080381,-10274.21972656,3.71917462,46.09716034,0.00000000,46.24695206,0.75161821,0.00093209,726.54785156,-12.40363693,0.00214513,0.45020360,0.55223584,0.50079733,-0.19966787,0.00000000,0.00000000,0.89348358,0.00000000
